자치구,행정동_x,행정동_코드,월평균_총생활인구수,연령대0_평균,연령대10_평균,연령대20_평균,연령대30_평균,연령대40_평균,연령대50_평균,연령대60_평균,연령대70이상_평균,1인가구,2인가구,3인가구,4인가구,5인가구,6인가구,7인 이상 가구,연령대_100,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,행정동,유흥주점영업,단란주점,제과점영업,집단급식소,일반음식점,휴게음식점
관악구,청림동,11620545,7444068.198075,709960.2708166667,618990.6525666667,853523.61565,1212736.81025,1246288.473375,974979.9253666666,840493.6428833334,987094.808625,1403,1805,1466,998,189,53,14,6.0,1112.8333333333333,1039.4166666666667,1670.3333333333333,2321.75,2244.0,2111.833333333333,1802.25,1105.8333333333333,523.4166666666666,64.41666666666667,청림동,0.0,0.0,57.0,42.0,643.0,244.0
관악구,성현동,11620565,18016268.009175,1579989.2261,1975563.0324333336,2164914.624716667,2500359.9276,3082936.0523083336,2461109.4948166665,1925477.9273333333,2325917.716591667,3082,3139,2637,2151,458,82,12,9.0,1762.9166666666667,2615.1666666666665,3530.583333333333,3479.5,4505.833333333333,4373.833333333333,3591.583333333333,2265.6666666666665,891.6666666666666,114.0,성현동,0.0,12.0,39.0,162.0,762.0,322.0
관악구,행운동,11620575,17551400.373466667,968998.683075,1011111.7497416666,4139244.900475,3682960.57575,2374881.109283333,1976368.188375,1594733.8953333332,1803101.2736083332,9674,3386,1807,1170,285,61,7,7.333333333333333,1015.25,1231.0833333333333,6884.916666666667,5462.75,3309.083333333333,3165.4166666666665,2931.333333333333,1899.25,651.1666666666666,76.83333333333333,행운동,180.0,60.0,87.0,162.0,2719.0,932.0
관악구,낙성대동,11620585,17389619.239175,714709.8109333334,1602715.883875,5367344.560841667,3502894.0047750003,2140441.972325,1678907.37555,1120065.40235,1262540.2342083333,6341,1856,894,556,148,27,9,4.583333333333333,582.4166666666666,757.5,5064.666666666667,3237.1666666666665,1824.0833333333333,1509.6666666666667,1258.6666666666667,878.25,340.25,33.75,낙성대동,52.0,84.0,61.0,170.0,5338.0,930.0
관악구,청룡동,11620595,28016417.787425,860976.0419083334,1719234.929925,8429467.817725,5347208.259508333,3439593.955875,3127843.661383333,2477108.631691667,2614984.4757916667,13435,3771,1841,1351,284,43,14,5.083333333333333,1122.0,1489.4166666666667,10491.333333333334,6302.5,3667.3333333333335,3524.1666666666665,3067.5,1976.0,669.3333333333334,83.75,청룡동,72.0,72.0,92.0,211.0,3813.0,1133.0
관악구,은천동,11620605,20176409.3062,1338252.1989083334,1546585.6008666668,3292783.1343416665,3502275.744758333,3227721.743116667,2663052.2284,2246176.7463916666,2359561.91135,5723,3860,2668,2015,439,113,19,6.25,1820.1666666666667,2427.4166666666665,4965.333333333333,4767.166666666667,4722.416666666667,4452.333333333333,3989.1666666666665,2507.6666666666665,904.8333333333334,103.33333333333331,은천동,0.0,60.0,102.0,169.0,3134.0,497.0
관악구,중앙동,11620615,12600953.421516666,557207.154725,813064.1087416667,3101490.6204666668,2465383.745,1662989.8817166667,1510433.8263583332,1184315.2829166667,1306068.8091916668,5565,1798,827,530,133,22,7,5.083333333333333,362.3333333333333,517.3333333333334,4087.4166666666665,2751.083333333333,1572.75,1639.3333333333333,1550.3333333333333,1016.0,403.3333333333333,36.5,중앙동,48.0,36.0,108.0,108.0,2304.0,453.0
관악구,인헌동,11620625,17631798.395658333,901513.539275,1258077.186908333,3722974.51505,3614658.099041667,2503029.1453583334,2144341.590708333,1697847.177825,1789357.1427666666,6776,2981,1797,1273,295,46,18,3.333333333333333,980.3333333333334,1397.6666666666667,5332.583333333333,4525.916666666667,3213.583333333333,3186.75,2728.9166666666665,1693.9166666666667,616.6666666666666,67.66666666666667,인헌동,0.0,24.0,77.0,72.0,2230.0,601.0
관악구,남현동,11620630,16682404.549125,1089494.036325,985821.4011833332,3443041.858525,2944221.3179,2256868.0152166667,2283433.2889666664,1878508.1774666663,1801016.4559833333,3855,2226,1348,901,197,40,12,2.333333333333333,865.6666666666666,730.5,3593.25,3341.1666666666665,2085.833333333333,2332.75,2072.9166666666665,1194.3333333333333,395.6666666666667,53.333333333333336,남현동,198.0,84.0,106.0,96.0,2364.0,661.0
관악구,서원동,11620645,16294958.4186,601823.9650083333,793827.3236083334,4495894.2930333335,3339669.0658666664,2093656.8481416667,1882057.8371583333,1518379.441666667,1569649.643775,7607,2949,1388,742,176,49,10,5.416666666666667,597.3333333333334,750.0,5840.166666666667,4207.75,2517.1666666666665,2523.833333333333,2333.333333333333,1402.75,516.9166666666666,50.75,서원동,400.0,48.0,102.0,107.0,4399.0,853.0
관악구,신원동,11620655,11877764.007775,363077.71925,620592.912625,2889983.9757,2311690.707125,1659147.492775,1484840.5139166666,1204180.7990583333,1344249.897625,5505,2382,1137,720,130,34,8,5.416666666666667,495.9166666666667,762.3333333333334,4031.5833333333335,2926.083333333333,2039.75,2212.9166666666665,2068.5,1394.1666666666667,533.9166666666666,65.0,신원동,0.0,12.0,75.0,72.0,1810.0,368.0
관악구,서림동,11620665,13012502.456075,538341.45475,720769.1604,3306895.486233333,2620556.8555,1788223.728708333,1529478.7377916668,1208230.9783666667,1300006.047675,7735,2661,1391,891,228,44,17,7.916666666666667,699.25,954.3333333333334,5138.916666666667,4244.916666666667,2918.4166666666665,2845.1666666666665,2543.75,1442.3333333333333,536.9166666666666,68.33333333333333,서림동,0.0,12.0,24.0,57.0,1755.0,538.0
관악구,신사동,11620685,15410636.918558337,580155.86395,798379.0989583334,3609090.644125,2951448.0464833337,2125230.5121,2049217.109966667,1556105.277325,1741010.3566583332,7282,2547,1487,942,185,43,14,5.583333333333333,699.5833333333334,986.8333333333334,5353.666666666667,3625.5833333333335,2624.333333333333,2922.583333333333,2426.6666666666665,1492.0,538.3333333333334,60.5,신사동,212.0,381.0,811.0,355.0,21565.0,5445.0
강남구,신사동,11620685,15410636.918558337,580155.86395,798379.0989583334,3609090.644125,2951448.0464833337,2125230.5121,2049217.109966667,1556105.277325,1741010.3566583332,2047,1744,1343,986,219,52,16,5.583333333333333,699.5833333333334,986.8333333333334,5353.666666666667,3625.5833333333335,2624.333333333333,2922.583333333333,2426.6666666666665,1492.0,538.3333333333334,60.5,신사동,212.0,381.0,811.0,355.0,21565.0,5445.0
관악구,신림동,11620695,19999796.348025,435497.72469166666,767383.1686583334,6515386.301016667,4565508.271149999,2635552.3138083336,2045943.2288083332,1510367.4193083334,1524157.910458333,11942,2439,714,334,81,16,0,6.583333333333333,314.8333333333333,454.5833333333333,7754.833333333333,5227.75,2262.1666666666665,1644.75,1361.0833333333333,844.5,291.0,33.166666666666664,신림동,1159.0,163.0,42.0,46.0,4992.0,1020.0
관악구,난향동,11620715,8131255.259025,841868.051625,794672.828125,762281.4721583333,1023573.5004416668,1530329.3134416668,1254780.437141667,946916.5853,976833.0706416668,1354,1594,1336,1100,263,73,17,4.416666666666667,1049.6666666666667,1293.3333333333333,1585.8333333333333,1664.0,2654.75,2352.0,1939.1666666666667,1156.6666666666667,432.6666666666667,48.91666666666666,난향동,0.0,12.0,33.0,108.0,345.0,188.0
관악구,조원동,11620725,19818333.52810833,692574.017325,859412.7706916668,4153790.726316666,4187325.814108333,3212338.8357416666,2886979.451175,2075814.5786833332,1750097.3238583335,5581,2004,1053,696,165,33,5,3.333333333333333,573.1666666666666,757.9166666666666,3676.9166666666665,2950.083333333333,2074.25,2175.4166666666665,2008.6666666666667,1137.5,459.5833333333333,55.333333333333336,조원동,210.0,273.0,72.0,106.0,3677.0,575.0
관악구,대학동,11620735,23059123.96710833,757449.1478666667,1244060.8305333334,7299068.187225,4690433.843441666,3198655.381766667,2528503.315125,1714182.7222666666,1626770.5495833333,9718,2197,1239,734,172,43,6,2.5,620.75,888.9166666666666,5562.083333333333,4427.833333333333,3224.333333333333,2939.6666666666665,2170.0,1209.3333333333333,508.0833333333333,58.833333333333336,대학동,0.0,0.0,145.0,156.0,5002.0,1764.0
관악구,삼성동,11620745,15936928.241216669,598483.2546666666,1216361.4989333332,2373458.04185,2161192.9670416666,2383105.4374,2484435.068725,2124910.675125,2594981.30575,3132,2935,1958,1368,336,64,13,9.833333333333334,759.3333333333334,1328.9166666666667,2489.333333333333,2329.583333333333,2898.0,3759.8333333333335,3768.25,2373.0,971.5,151.25,삼성동,12.0,12.0,12.0,132.0,608.0,192.0
관악구,미성동,11620765,16284862.674466668,1229325.8574666667,1478789.236925,2422303.742075,2403905.4728,2568076.236491666,2368862.702733333,1883289.7331916664,1930309.7265666667,4186,3458,2615,1930,466,91,17,15.5,1525.0,2055.4166666666665,4384.583333333333,3868.0,4211.333333333333,4514.75,4289.5,2451.083333333333,819.5,105.08333333333331,미성동,84.0,48.0,87.0,216.0,1946.0,609.0
관악구,난곡동,11620775,13531712.641233332,905875.0442583332,1164929.9434,1858707.845358333,1862770.9546416665,2023993.590375,2143608.6737333336,1661631.992675,1910194.59255,4155,3289,2262,1575,335,88,20,8.0,1099.8333333333333,1684.0,3749.25,3323.833333333333,3514.1666666666665,4392.333333333333,3801.1666666666665,2316.75,848.0,101.58333333333331,난곡동,0.0,0.0,88.0,141.0,1202.0,410.0
서초구,서초1동,11650510,22733422.156941667,1387199.1821333333,2043405.5271583328,3269219.694416667,4265124.626616667,4437730.546975,3188480.4923916664,2132961.428925,2009300.646483333,3203,2036,1600,1271,277,89,22,1.1666666666666667,1302.1666666666667,1761.0833333333333,2579.5,3210.833333333333,3441.833333333333,2746.5,2181.083333333333,1213.0,450.3333333333333,83.5,서초1동,156.0,252.0,208.0,378.0,6481.0,2199.0
서초구,서초2동,11650520,30422512.510566667,1381164.321908333,2102152.7422333336,5266909.733016667,7143663.137908333,6166816.810625001,4063434.356166667,2314387.906025,1983983.48955,3238,1950,1572,1261,237,55,18,7.75,1922.4166666666667,1995.5833333333333,2988.6666666666665,4236.083333333333,4032.3333333333335,2920.583333333333,2172.5,1227.9166666666667,386.75,66.16666666666667,서초2동,141.0,96.0,266.0,300.0,8006.0,2247.0
서초구,서초3동,11650530,47263358.34730833,1998496.21445,4019294.786141667,7367037.303525,9437552.012616666,9290814.092008334,7132643.083508332,4307679.884391666,3709840.9908083337,4851,3292,2424,1823,411,97,30,9.666666666666666,1608.4166666666667,2588.583333333333,4945.916666666667,5058.583333333333,4644.583333333333,4511.833333333333,3428.75,1989.8333333333333,747.8333333333334,119.75,서초3동,198.0,237.0,254.0,413.0,10843.0,2958.0
서초구,서초4동,11650531,29760927.849908333,1939952.377875,3115990.420108333,5339738.797975,5418402.851891667,5725534.792583334,3732959.203,2376285.646491667,2112063.766175,1529,2260,2724,2864,513,94,23,14.583333333333334,2659.9166666666665,3824.75,3235.25,3219.0,5734.083333333333,4436.833333333333,2840.9166666666665,1706.0833333333333,686.1666666666666,115.08333333333331,서초4동,162.0,60.0,187.0,128.0,5631.0,1365.0
서초구,잠원동,11650540,24542212.103125,1702799.272925,2498001.9880583333,3198394.3563166666,4245193.615591667,5153917.192474999,3609513.756616667,2174332.7888,1960059.1364333332,2809,2363,2511,2195,387,65,22,9.25,1867.1666666666667,3099.25,3177.583333333333,3281.0,4820.416666666667,4204.666666666667,2614.833333333333,1267.0,530.1666666666666,105.83333333333331,잠원동,48.0,201.0,219.0,190.0,5890.0,1664.0
서초구,반포본동,11650550,5549386.020391666,250946.8245,816438.9799666667,615004.3291666667,587466.286875,1081071.374875,938964.2726833333,587730.1395166666,671763.8150749999,354,938,1049,1022,184,50,0,6.0,340.0,1150.4166666666667,929.5,547.0,1332.5,1386.1666666666667,791.3333333333334,581.75,204.5,24.75,반포본동,12.0,0.0,135.0,134.0,1877.0,764.0
서초구,반포1동,11650560,24013278.500233334,1817325.504883333,2148956.3482500003,3725620.038566666,4853119.270491666,4923941.710225,2922551.93545,1892931.9523083328,1728831.6954333333,5087,2498,2408,2337,504,109,34,9.25,2899.25,3368.833333333333,3831.0,5048.666666666667,6295.333333333333,4015.9166666666665,2917.25,1571.4166666666667,507.6666666666667,89.0,반포1동,12.0,60.0,136.0,144.0,3324.0,1371.0
서초구,반포2동,11650570,12150738.504733332,1237607.0112166668,1844651.136291667,1079533.019575,1512229.072825,2602890.451425,1734535.9824750002,1067985.464141667,1071306.362825,314,924,1323,1561,386,72,11,9.833333333333334,1614.5,2578.25,1219.3333333333333,1297.6666666666667,3335.833333333333,1990.4166666666667,1250.0,848.0833333333334,309.3333333333333,44.5,반포2동,0.0,0.0,68.0,103.0,490.0,630.0
서초구,반포3동,11650580,15100232.21475,1121149.0465333334,1837803.9806833328,1734779.7968083334,2032585.3758166668,2947907.2300250004,2328914.8038333333,1548565.3231333334,1548526.6564166667,910,1671,2105,1928,354,56,12,11.666666666666666,1764.1666666666667,2738.083333333333,2253.833333333333,2311.5,4142.666666666667,3277.6666666666665,2092.083333333333,1235.9166666666667,486.1666666666667,95.75,반포3동,0.0,0.0,64.0,70.0,984.0,474.0
서초구,반포4동,11650581,30389454.980633333,2521382.8812666666,3033525.0918249995,3798764.142875,4916965.8841,5911264.086958334,4350292.3466,3041479.5019,2815781.034816667,1110,1685,1785,1411,326,68,19,3.333333333333333,1504.0,2005.25,2042.5833333333333,2318.9166666666665,3268.083333333333,2659.75,2135.833333333333,1141.25,400.0833333333333,83.58333333333333,반포4동,0.0,0.0,456.0,239.0,5330.0,3425.0
서초구,방배본동,11650590,15882565.909658331,1114531.46285,2048605.1291333328,1716326.7805166666,2065686.010741667,3126127.660525,2375618.30295,1616974.2544333332,1818696.3096583332,1683,1779,1724,1651,372,81,18,6.25,1327.0,2532.833333333333,2424.6666666666665,2168.75,3561.75,3180.9166666666665,2102.6666666666665,1207.6666666666667,566.5833333333334,94.75,방배본동,12.0,132.0,147.0,85.0,3485.0,1031.0
서초구,방배1동,11650600,15334889.653624998,1120763.4296583333,1385047.0155083337,2260659.9042583336,2709369.366375,2581662.570433333,2054067.7940916668,1689122.5614166667,1534197.0040916668,2318,1952,1404,1013,222,46,18,5.833333333333333,1017.0,1213.4166666666667,2206.833333333333,2654.833333333333,2527.333333333333,2250.083333333333,1969.5833333333333,1215.1666666666667,455.5,65.5,방배1동,29.0,48.0,110.0,69.0,3093.0,880.0
서초구,방배2동,11650610,15543243.008416668,940831.8601416666,1271515.5123833332,2384993.575966667,2616577.7633,2439551.1933583333,2252874.106233333,1844431.9111666668,1792467.0950333334,2182,2265,1675,1223,289,59,15,5.75,1036.25,1487.75,2481.6666666666665,2794.0,2770.6666666666665,2822.833333333333,2637.1666666666665,1500.0833333333333,495.75,86.16666666666667,방배2동,0.0,48.0,145.0,157.0,4141.0,850.0
서초구,방배3동,11650620,15015233.476583334,955702.1517166666,1567418.70485,1851156.031016667,2313519.3320583333,2442399.3963166666,2378296.9474500003,1852974.55455,1653766.3575083334,1472,2128,1909,1519,293,65,21,3.583333333333333,1175.5833333333333,1705.1666666666667,2227.0,2395.5,2749.25,2954.1666666666665,2685.333333333333,1397.5833333333333,523.5,93.16666666666669,방배3동,0.0,0.0,66.0,240.0,991.0,512.0
서초구,방배4동,11650621,18741430.88963333,1247536.1232833334,2025837.0435916667,2384163.950958333,2883451.096025,3379988.7242166665,2816458.2659833333,1938757.287425,2065238.3946333332,2585,2243,1904,1714,375,72,24,3.8333333333333335,1478.75,2426.583333333333,2834.75,3153.1666666666665,3942.1666666666665,3314.833333333333,2237.6666666666665,1482.5833333333333,639.0,81.58333333333333,방배4동,36.0,24.0,132.0,120.0,3027.0,887.0
서초구,양재1동,11650651,37223332.34658333,3776763.53085,2838438.4487,4523168.382233334,6815759.116625,7222139.606008333,4960364.232866666,3818632.1426916663,3268066.8959083334,4776,4394,3568,2881,883,194,50,5.583333333333333,3344.333333333333,3968.8333333333335,4804.0,5939.5,6961.333333333333,5723.0,5268.416666666667,2763.833333333333,955.5833333333334,208.33333333333331,양재1동,18.0,143.0,267.0,438.0,7004.0,2252.0
서초구,양재2동,11650652,27734907.29985,1527531.2523916669,1563264.535858333,3703405.027775,6125954.422133333,5667978.757591668,4392926.3921,2851177.1363083334,1902669.7701083336,3938,2522,1618,1256,304,60,17,4.75,1261.9166666666667,1453.8333333333333,3060.5,4009.3333333333335,3374.4166666666665,3068.083333333333,2452.4166666666665,1186.1666666666667,356.0,78.33333333333333,양재2동,0.0,48.0,307.0,269.0,7556.0,3357.0
서초구,내곡동,11650660,18264738.7729,2607011.772358333,1147160.988825,2012833.647575,2718613.156208333,3236260.8964333334,2654734.0867916667,2046804.950841667,1841319.2702083332,1583,1967,1537,1161,276,80,20,5.833333333333333,1726.1666666666667,1214.5,1735.5833333333333,2372.75,2787.5,2244.5,2307.583333333333,1328.8333333333333,491.0833333333333,81.83333333333333,내곡동,0.0,0.0,66.0,297.0,1115.0,534.0
관악구,신사동,11680510,25659409.19503333,971157.629525,2059980.5407333332,4886849.448116667,5409562.544458333,4851170.4979,3319008.1437500003,2077702.13375,2083978.2660833332,7282,2547,1487,942,185,43,14,5.166666666666667,842.0,1482.9166666666667,1979.5,2057.25,2596.1666666666665,2295.25,1654.25,1276.0,570.4166666666666,90.16666666666669,신사동,212.0,381.0,811.0,355.0,21565.0,5445.0
강남구,신사동,11680510,25659409.19503333,971157.629525,2059980.5407333332,4886849.448116667,5409562.544458333,4851170.4979,3319008.1437500003,2077702.13375,2083978.2660833332,2047,1744,1343,986,219,52,16,5.166666666666667,842.0,1482.9166666666667,1979.5,2057.25,2596.1666666666665,2295.25,1654.25,1276.0,570.4166666666666,90.16666666666669,신사동,212.0,381.0,811.0,355.0,21565.0,5445.0
강남구,논현1동,11680521,30204439.8677,668505.3887,1170792.1162166668,6932956.469208334,8090715.599258333,5734272.929466668,3489861.69165,2227184.6725250003,1890151.0220583333,7121,2983,1242,705,175,39,12,7.416666666666667,623.5,800.5,4136.333333333333,5136.583333333333,3508.0,2587.75,2066.583333333333,1236.0,462.25,69.33333333333333,논현1동,266.0,774.0,426.0,270.0,16592.0,4196.0
강남구,논현2동,11680531,31512834.03085,1418454.1267166666,1506706.4734166667,5990554.744333333,8025901.937258333,6485695.494958334,3720370.890833333,2211630.4147,2153519.9609666667,4618,2608,1590,996,199,56,12,6.5,981.25,1194.75,3163.083333333333,4004.9166666666665,3504.6666666666665,2718.75,2069.0,1383.0833333333333,473.5,76.41666666666667,논현2동,141.0,216.0,187.0,132.0,6252.0,1003.0
강남구,압구정동,11680545,30724187.125025,2049798.674525,2613965.556116666,4965063.71755,5809107.748333334,5789504.408416666,3983376.756616667,2666332.8570666667,2847037.405333333,1822,2676,2384,1817,404,79,20,10.416666666666666,1899.5,2529.0,2792.25,2890.75,4284.5,3813.1666666666665,2929.333333333333,2195.25,924.4166666666666,150.66666666666666,압구정동,36.0,36.0,405.0,125.0,4525.0,1693.0
강남구,청담동,11680565,31901944.652166665,1604034.6904833333,1985730.308375,5250097.157033334,7035271.371091667,6231763.8215333335,4394194.506033334,2972195.3265416664,2428657.476983333,3203,2715,2211,1628,384,87,26,10.833333333333334,1886.0833333333333,2040.3333333333333,3379.9166666666665,3852.5833333333335,4307.75,3636.1666666666665,2760.833333333333,1580.3333333333333,566.5,101.58333333333331,청담동,172.0,209.0,324.0,381.0,10994.0,2318.0
강남구,삼성1동,11680580,26901494.784325,921568.60755,1528713.660458333,4794833.078891667,6831279.969208334,5806792.780516666,3495699.097233333,2067007.44805,1455600.143925,1433,1380,1078,824,211,34,15,3.333333333333333,758.5833333333334,1141.6666666666667,1648.1666666666667,1731.6666666666667,1943.3333333333333,1983.5833333333333,1552.6666666666667,873.25,302.25,57.333333333333336,삼성1동,225.0,158.0,678.0,463.0,12091.0,6161.0
강남구,삼성2동,11680590,28422001.172616664,1645118.6827,2402222.7993833334,4311531.909916666,6035472.117358333,6282295.883716666,3704096.0018,2023814.545825,2017449.228575,4236,2765,2329,2043,389,88,19,9.333333333333334,2102.4166666666665,3211.4166666666665,3509.4166666666665,4380.416666666667,5756.833333333333,3981.75,2294.833333333333,1539.5,505.9166666666667,78.08333333333333,삼성2동,280.0,82.0,129.0,120.0,3079.0,877.0
강남구,대치1동,11680600,20544131.432941668,1760267.0818416665,5720520.499275,1718399.8855166666,1605195.4610666668,4373295.452491667,2596244.8380750003,1409618.1306333337,1360590.074725,350,1147,2101,2760,520,83,25,7.166666666666667,1662.1666666666667,4994.583333333333,2210.25,1324.4166666666667,5369.0,3601.4166666666665,1808.75,1007.75,328.25,64.83333333333333,대치1동,46.0,96.0,385.0,398.0,8340.0,4179.0
강남구,대치2동,11680610,36233253.64774167,1862768.1936666667,6443988.610258333,4621817.139033333,5667349.336150001,7139477.816816666,4923066.514741667,3024353.432591667,2550432.59355,1807,2567,3426,3446,623,85,18,7.0,1810.1666666666667,5583.5,4208.333333333333,2965.6666666666665,6368.916666666667,5966.666666666667,3988.8333333333335,1984.25,545.25,93.66666666666669,대치2동,0.0,113.0,129.0,137.0,3888.0,1024.0
강남구,대치4동,11680630,27067520.031316668,1430607.776133333,5319843.6582,3825492.5588916666,4472454.129166666,5315512.470325,3522694.70055,1647499.5586833332,1533415.1121000005,4269,2117,1450,1111,231,51,8,2.1666666666666665,641.0833333333334,2266.5,3082.25,3014.333333333333,3639.25,2968.5,1445.3333333333333,977.5833333333334,291.8333333333333,41.91666666666666,대치4동,24.0,60.0,108.0,84.0,4302.0,1106.0
강남구,역삼1동,11680640,71680728.70261666,1189948.6475,3151342.7050166666,17170162.915066667,20082916.64995,13813196.596208334,8241739.046566666,4639128.592983333,3392293.548783333,12735,4551,1763,995,244,50,18,11.75,898.25,1309.1666666666667,6827.25,9192.833333333334,5598.416666666667,3844.0833333333335,2820.9166666666665,1512.6666666666667,531.8333333333334,82.83333333333333,역삼1동,1078.0,899.0,773.0,633.0,31177.0,9215.0
강남구,역삼2동,11680650,38065810.02283333,2665770.2783083334,4535369.752383334,5441804.9413416665,7246247.939341667,8466241.225533335,4791090.454591666,2599441.907525,2319843.512175,4735,2712,2924,2837,525,94,19,8.75,2532.5,5045.75,4081.5833333333335,4554.0,7788.166666666667,4643.916666666667,2412.083333333333,1599.0833333333333,520.75,76.33333333333333,역삼2동,90.0,72.0,129.0,117.0,3849.0,1303.0
강남구,도곡1동,11680655,23644792.79345,2100904.411825,2485615.113675,2830876.8209416666,3860398.4953666665,4329324.889091667,3395485.340333333,2521529.48,2120658.2361,1872,1871,1933,1707,310,69,20,4.416666666666667,1559.25,2166.25,2626.4166666666665,2830.0,3524.25,3182.083333333333,2366.833333333333,1131.25,438.4166666666667,82.58333333333333,도곡1동,0.0,60.0,155.0,233.0,4193.0,1611.0
강남구,도곡2동,11680656,22778188.50189167,2119093.8866083333,3281503.087741667,2261199.2378833336,2914783.9972666665,4666534.1935,3291621.8852666668,2154534.823725,2088917.317891667,1408,2676,3076,2961,551,85,16,7.333333333333333,2560.1666666666665,4371.833333333333,3548.5,3101.75,5891.333333333333,5060.0,3325.4166666666665,1969.0833333333333,721.0833333333334,130.08333333333334,도곡2동,0.0,36.0,96.0,168.0,1722.0,679.0
강남구,개포1동,11680660,6554824.3611,516001.1176083333,669505.6759916666,561295.4353166666,941198.6981583334,1250507.1361583334,1023903.5830833332,847337.2966583334,745075.419375,550,654,528,474,95,23,0,7.25,329.4166666666667,534.5833333333334,651.4166666666666,597.3333333333334,846.0833333333334,950.0833333333334,1097.0,652.5,222.58333333333331,44.583333333333336,개포1동,0.0,12.0,88.0,205.0,2060.0,1095.0
강남구,개포2동,11680670,16197765.0457,1076739.886225,2302409.067958333,1519995.9415916668,1909225.1761333332,2960096.197966667,2525905.4150583334,2017350.2515666664,1886043.1167083331,1058,2081,2147,1792,290,49,10,6.083333333333333,1788.0,2645.25,2827.6666666666665,2683.5,3797.0833333333335,3814.5833333333335,2961.333333333333,1300.25,364.6666666666667,76.91666666666667,개포2동,0.0,0.0,72.0,228.0,1526.0,694.0
강남구,개포4동,11680690,12413627.867691666,838395.0971083334,1289295.535266667,1470279.185475,2031595.115925,2230004.374625,1994236.619375,1486005.8491166665,1073816.0985666667,2280,2095,1717,1371,273,49,13,5.0,1540.3333333333333,2076.333333333333,2988.0,3333.9166666666665,3632.1666666666665,3628.5833333333335,2826.4166666666665,1228.5833333333333,376.1666666666667,68.83333333333333,개포4동,0.0,48.0,36.0,120.0,1656.0,291.0
강남구,세곡동,11680700,33598831.654533334,5426234.316108334,3885657.377333333,3195982.4537083334,4632614.810666666,5668013.141325,4056071.66085,3340053.704108333,3394204.201,4891,4233,3376,3042,933,204,60,7.416666666666667,3790.6666666666665,4278.833333333333,4835.25,5894.166666666667,7197.166666666667,5495.833333333333,4671.166666666667,2477.6666666666665,1140.25,241.66666666666663,세곡동,0.0,0.0,84.0,341.0,1976.0,985.0
강남구,일원본동,11680720,18178849.81304167,1737123.1995666667,2580836.0299,1779216.4530333334,2146650.1796083334,3061777.068316667,2655592.8618666665,2235344.259,1982309.69425,923,1765,2119,2196,411,60,12,4.416666666666667,1902.4166666666667,3059.25,2326.25,2567.1666666666665,4087.8333333333335,3411.0,2696.833333333333,1037.4166666666667,361.5,102.5,일원본동,0.0,0.0,87.0,251.0,851.0,508.0
강남구,일원1동,11680730,12756282.544433331,731472.6794666667,1116582.487166667,1565715.2972916665,1940392.211941667,2000225.706,1968067.1122083336,1856159.3616416664,1577667.6856166667,2631,1839,1214,846,196,52,11,6.25,649.5833333333334,1052.6666666666667,1947.4166666666667,2028.75,1918.8333333333333,2213.4166666666665,2355.0,1289.0833333333333,486.1666666666667,99.0,일원1동,0.0,0.0,36.0,120.0,1307.0,193.0
강남구,일원2동,11680740,11247884.705158332,914973.9945916669,1207230.28205,1138252.0427166668,1782874.0511083333,2020379.8275083331,1709221.5607666664,1337034.394725,1137918.5475333333,1927,1899,1611,1205,206,24,0,5.583333333333333,1163.8333333333333,1598.3333333333333,1675.75,2332.833333333333,2828.833333333333,2377.333333333333,2373.1666666666665,1420.25,414.8333333333333,68.0,일원2동,0.0,0.0,24.0,108.0,436.0,81.0
강남구,수서동,11680750,17594201.705824997,1198088.16665,1071909.491541667,1863414.4895166669,3045365.792683333,2959257.593275,2593234.5051583336,2516320.3849083334,2346611.2776166666,3083,2453,1141,544,128,23,5,5.25,557.1666666666666,512.75,1372.0833333333333,2008.9166666666667,1515.9166666666667,1992.75,3108.333333333333,1831.0,661.8333333333334,147.25,수서동,0.0,12.0,144.0,211.0,1944.0,723.0
송파구,풍납1동,11710510,11529464.822633334,750805.5738166667,872851.0599083334,1343866.1569833334,1790767.9589916666,1818643.9642583332,1861173.523808333,1681619.4376416665,1409737.152075,1869,1655,1172,854,171,45,10,2.4166666666666665,596.8333333333334,770.1666666666666,1490.8333333333333,1680.3333333333333,1718.0,2089.583333333333,2257.1666666666665,1081.5,422.1666666666667,56.91666666666666,풍납1동,12.0,12.0,93.0,215.0,1976.0,632.0
송파구,풍납2동,11710520,27404264.04374167,2008528.4512166667,2098450.4388166666,3615146.446908334,4738971.4205,4724679.771525,4065536.947683333,3293944.876775,2859005.6485166666,2880,2485,2345,1672,338,75,12,3.1666666666666665,1731.25,1834.0833333333333,3471.833333333333,3805.6666666666665,3678.0,3340.4166666666665,3056.833333333333,1493.25,535.5,78.75,풍납2동,0.0,36.0,48.0,120.0,797.0,341.0
송파구,거여1동,11710531,9125800.9448,465370.39495833335,849765.3172583333,1140690.0757833333,1386510.87225,1449063.5269666668,1583807.9103499998,1201390.5220333333,1049202.31575,1396,1455,1096,848,172,39,16,2.6666666666666665,564.9166666666666,869.5833333333334,1666.0,1590.6666666666667,1676.0,2098.9166666666665,1811.25,961.5833333333334,349.8333333333333,50.91666666666666,거여1동,0.0,60.0,45.0,189.0,2080.0,671.0
