행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,총생활인구수,연령대0_생활인구,연령대10_생활인구,연령대20_생활인구,연령대30_생활인구,연령대40_생활인구,연령대50_생활인구,연령대60_생활인구,연령대70이상_생활인구
11710641,2021,2,13.0,1337.0,1506.0,3268.0,3554.0,2902.0,3369.0,2958.0,1210.0,407.0,72.0,14303239.6211,921788.1903,1182524.7445,2100554.7362,2716194.74,2244592.4753,2172171.146,1772118.6929,1193294.9014
11710641,2021,4,5.0,1300.0,1496.0,3178.0,3539.0,2880.0,3338.0,2963.0,1203.0,409.0,73.0,15173812.5076,998021.5522,1287826.8193,2244527.9838,2886587.3616,2426932.2516,2281709.5319,1787430.5478,1260776.4654
11710641,2021,5,5.0,1293.0,1479.0,3164.0,3493.0,2879.0,3322.0,2981.0,1224.0,409.0,73.0,15094475.1972,965113.6893,1269678.979,2232134.4921,2882067.1429,2374958.6454,2248956.8869,1804650.7677,1316914.5755
11710641,2021,6,5.0,1280.0,1470.0,3150.0,3478.0,2872.0,3320.0,2997.0,1220.0,415.0,73.0,14697341.1198,929771.5512,1253993.5926,2185846.3721,2796422.9002,2360728.7358,2178434.6249,1747108.7938,1245034.5123
11710641,2021,7,5.0,1276.0,1462.0,3148.0,3481.0,2848.0,3320.0,2987.0,1219.0,412.0,75.0,15407489.9593,942321.7813,1327954.3858,2300019.0892,2944735.9103,2454142.7595,2301530.2486,1836622.5963,1300163.1368
11710641,2021,8,5.0,1268.0,1457.0,3154.0,3475.0,2839.0,3315.0,2993.0,1218.0,415.0,76.0,15475091.4236,899194.7529,1318650.331,2310409.2744,3002884.1983,2461981.9787,2306870.1995,1856947.8349,1318152.8427
11710641,2021,9,5.0,1258.0,1453.0,3137.0,3460.0,2832.0,3317.0,2997.0,1206.0,416.0,75.0,14750019.0213,923366.0948,1292495.3248,2161606.7694,2788922.244,2355547.9882,2199761.8094,1787641.8765,1240676.9069
11710641,2021,10,5.0,1250.0,1453.0,3089.0,3452.0,2818.0,3313.0,3008.0,1207.0,421.0,76.0,15215900.2921,954362.2114,1355870.1991,2246967.799,2871637.8018,2441731.4744,2264194.3569,1822994.2137,1258142.2906
11710641,2021,11,4.0,1240.0,1447.0,3077.0,3435.0,2828.0,3302.0,3012.0,1201.0,423.0,77.0,14767348.841,968366.822,1287347.8879,2176287.1808,2745132.7334,2404449.4005,2208839.2992,1760945.1841,1215980.3357
11710641,2021,12,4.0,1236.0,1442.0,3088.0,3414.0,2817.0,3277.0,3028.0,1202.0,427.0,77.0,15386367.6144,1032072.9831,1312826.4879,2230597.5147,2835939.6831,2488730.3548,2304611.4328,1870615.4423,1310973.6738
11710642,2021,1,9.0,1670.0,1453.0,5249.0,7516.0,4326.0,3520.0,3145.0,1630.0,676.0,114.0,32072833.7436,971926.8685,1283316.0914,5576045.5375,7999134.9468,6306149.6794,4683213.8624,2878096.4859,2374950.2737
11710642,2021,2,8.0,1649.0,1449.0,5241.0,7449.0,4334.0,3517.0,3156.0,1637.0,689.0,112.0,28557328.3632,935157.8148,1178505.9092,4895233.1192,7136003.1711,5681105.5924,4205672.0558,2650205.9309,1875444.7794
11710642,2021,4,6.0,1655.0,1435.0,5221.0,7430.0,4340.0,3507.0,3168.0,1630.0,687.0,113.0,30648997.5121,862283.2443,1161557.2733,5277960.6849,7745308.5938,6226771.184,4591689.2531,2817087.5723,1966339.7088
11710642,2021,5,6.0,1637.0,1437.0,5190.0,7454.0,4346.0,3510.0,3175.0,1627.0,690.0,115.0,30065669.869,986077.8331,1225131.0685,5054041.508,7478249.1922,6006462.489,4471672.2761,2808147.5173,2035887.9612
11710642,2021,6,6.0,1643.0,1423.0,5183.0,7436.0,4362.0,3480.0,3177.0,1634.0,697.0,116.0,30118458.2219,832441.3477,1155264.4056,5187105.2516,7542511.565,6099168.4438,4495313.9719,2778877.5047,2027775.7167
11710642,2021,7,6.0,1639.0,1418.0,5178.0,7399.0,4364.0,3492.0,3187.0,1636.0,688.0,114.0,30080051.7318,992385.0822,1262891.8376,5227791.6138,7550861.9512,5974682.1182,4401284.7655,2685883.1914,1984271.1616
11710642,2021,8,6.0,1609.0,1401.0,5196.0,7366.0,4352.0,3479.0,3182.0,1643.0,688.0,113.0,28619386.2455,988330.1206,1187621.036,4943989.4688,7189873.678,5688461.9252,4173519.7192,2542202.7124,1905387.5586
11710642,2021,9,6.0,1577.0,1414.0,5149.0,7316.0,4345.0,3494.0,3198.0,1641.0,686.0,112.0,27411847.7045,977516.3931,1125053.7223,4632752.969,6815663.2047,5500878.8902,4011288.6156,2475635.4459,1873058.4672
11710642,2021,10,6.0,1574.0,1413.0,5134.0,7287.0,4330.0,3506.0,3224.0,1649.0,682.0,118.0,28842083.8245,1019046.0411,1192834.9002,4945435.8947,7204343.1253,5811306.5991,4240639.0267,2537343.0649,1891135.1451
11710642,2021,11,6.0,1562.0,1420.0,5100.0,7284.0,4355.0,3515.0,3239.0,1660.0,682.0,121.0,28630144.9779,900289.9796,1124560.8103,5007441.6093,7210366.5405,5891633.9531,4238462.1577,2473609.3362,1783780.6132
11710642,2021,12,4.0,1534.0,1405.0,5099.0,7250.0,4365.0,3503.0,3244.0,1661.0,683.0,123.0,29228676.8527,945972.7108,1206289.4565,5114648.0022,7327390.0199,6028059.1425,4288391.4016,2501808.4292,1816117.6798
11710646,2021,1,4.0,2376.0,2763.0,4119.0,4791.0,4795.0,4876.0,3782.0,1722.0,676.0,158.0,25819917.7422,2194641.8023,2773815.4778,3220424.9162,4538868.856,4207045.9599,3716163.8027,2905419.9003,2263537.0672
11710646,2021,2,4.0,2356.0,2725.0,4098.0,4743.0,4781.0,4888.0,3796.0,1731.0,678.0,153.0,23085101.4084,1957479.0227,2474494.2027,2890102.3234,4102290.2102,3742880.4365,3300447.0805,2578618.377,2038789.819
11710646,2021,4,5.0,2317.0,2690.0,4062.0,4717.0,4727.0,4836.0,3820.0,1737.0,671.0,153.0,24702353.23,2132261.8007,2769866.1208,3049181.4109,4355866.9504,4010342.3849,3499569.6591,2720686.842,2164578.0609
11710646,2021,5,5.0,2282.0,2691.0,4039.0,4695.0,4700.0,4814.0,3865.0,1738.0,670.0,145.0,25371520.77,2174835.7546,2794330.1134,3124118.9318,4472481.7161,4130806.9732,3637370.9175,2799997.1992,2237579.1754
11710646,2021,6,5.0,2277.0,2677.0,4018.0,4666.0,4701.0,4788.0,3883.0,1735.0,671.0,149.0,24484519.7019,2148462.8892,2735501.7385,2984778.3652,4270660.8585,3964041.5293,3510053.4331,2696503.6959,2174517.1363
11710646,2021,7,5.0,2272.0,2664.0,4005.0,4661.0,4676.0,4777.0,3910.0,1749.0,667.0,149.0,25369262.8453,2200080.8934,2725184.83,3140976.039,4459315.0835,4082730.1705,3686536.0059,2818555.0777,2255884.7216
11710646,2021,8,7.0,2270.0,2627.0,3985.0,4645.0,4620.0,4785.0,3919.0,1747.0,660.0,148.0,24912924.7041,2133324.8137,2649435.3084,3069322.0194,4387779.9638,3976036.2934,3657944.6606,2791724.0244,2247357.5301
11710646,2021,9,8.0,2269.0,2639.0,3958.0,4601.0,4631.0,4799.0,3920.0,1738.0,666.0,146.0,24072608.3181,2092342.0473,2583475.2163,2906805.4664,4200396.3115,3858445.7547,3562971.1268,2683243.6913,2184928.5688
11710646,2021,10,9.0,2286.0,2629.0,3967.0,4603.0,4622.0,4802.0,3953.0,1767.0,675.0,145.0,25177124.3473,2172169.6595,2673456.6414,3069346.5088,4479851.9808,4066121.5662,3666935.4501,2764069.097,2285173.2337
11710646,2021,11,10.0,2279.0,2619.0,3970.0,4623.0,4627.0,4802.0,4002.0,1791.0,687.0,143.0,24362159.2135,2143174.5995,2577318.7915,2923678.1205,4344617.8934,3956551.7228,3521414.1565,2684669.2697,2210734.5323
11710646,2021,12,9.0,2256.0,2602.0,3978.0,4602.0,4629.0,4784.0,4042.0,1794.0,697.0,141.0,25640663.6498,2257054.3887,2698462.773,3070851.4875,4600238.3533,4165405.3181,3704832.8552,2839359.7952,2304458.4919
11710647,2021,1,3.0,5077.0,4084.0,2992.0,5390.0,6370.0,3638.0,2371.0,993.0,325.0,94.0,27303931.8948,4890204.6704,3153430.4825,2486271.0287,4679555.6957,4944886.1318,3277256.9315,2271039.5918,1601287.3299
11710647,2021,2,3.0,5146.0,4139.0,3006.0,5425.0,6443.0,3682.0,2449.0,1030.0,338.0,99.0,24010282.1033,4340873.375,2816371.4945,2177310.7538,4046855.3602,4303190.1995,2907974.3867,1993871.5687,1423834.9571
11710647,2021,4,3.0,5101.0,4235.0,3033.0,5401.0,6489.0,3778.0,2550.0,1058.0,355.0,99.0,25811114.3274,4871593.1773,3011214.2394,2287768.0505,4327425.9395,4658391.19,3083221.8579,2107736.162,1463763.6808
11710647,2021,5,5.0,5091.0,4266.0,3069.0,5416.0,6531.0,3818.0,2563.0,1081.0,356.0,96.0,26517228.4343,4985816.8674,3058838.8878,2291440.0308,4468218.8428,4839623.8449,3174652.9114,2164169.3355,1534467.715
11710647,2021,6,5.0,5067.0,4277.0,3061.0,5360.0,6578.0,3814.0,2590.0,1098.0,356.0,95.0,26123030.0181,5048971.1981,3007475.1507,2241994.1881,4299970.9717,4789568.8232,3101050.4722,2112334.7078,1521664.5011
11710647,2021,7,4.0,5024.0,4315.0,3075.0,5348.0,6600.0,3819.0,2621.0,1107.0,359.0,95.0,27559825.967,5330375.0484,3313524.9079,2376857.7159,4488354.2585,5051332.4101,3283435.7597,2186726.7002,1529219.2117
11710647,2021,8,5.0,5799.0,4498.0,3205.0,6100.0,6988.0,4045.0,2686.0,1151.0,388.0,97.0,28520701.214,5526778.3784,3421516.4504,2454872.9508,4664866.4382,5251765.8037,3390774.2142,2222874.2269,1587252.6852
11710647,2021,9,6.0,6256.0,4625.0,3319.0,6574.0,7260.0,4222.0,2812.0,1201.0,405.0,102.0,27911438.3549,5395387.6593,3284752.2748,2380208.0957,4712487.242,5112598.8899,3286737.9314,2170621.1381,1568645.1318
11710647,2021,10,6.0,6425.0,4718.0,3386.0,6716.0,7428.0,4369.0,2886.0,1243.0,418.0,102.0,28648408.4127,5539867.4648,3387714.4274,2398856.1086,4935908.1111,5286238.6332,3307914.5044,2194816.7148,1597092.473
11710647,2021,11,5.0,6461.0,4841.0,3511.0,6774.0,7554.0,4550.0,2928.0,1261.0,439.0,103.0,27816220.0504,5407159.6966,3349415.0175,2284247.0098,4746370.1009,5080211.2604,3214322.7426,2165803.9076,1568690.3326
11710647,2021,12,4.0,6543.0,4970.0,3586.0,6816.0,7710.0,4686.0,2971.0,1265.0,443.0,101.0,29605040.2989,5783014.9465,3608229.6127,2456183.7187,4980154.7044,5372563.8502,3422852.4794,2303152.3745,1678888.6021
11710650,2021,1,13.0,1279.0,1786.0,5088.0,6162.0,4451.0,4110.0,3370.0,1629.0,530.0,72.0,25978683.9463,1875707.7105,2334182.7933,4137014.3342,5028239.6576,4375236.7056,3387059.253,2490771.2126,2350472.284
11710650,2021,2,13.0,1258.0,1774.0,5087.0,6153.0,4463.0,4103.0,3390.0,1629.0,534.0,76.0,23151814.3947,1662371.3312,2131376.9048,3685236.4391,4448812.7758,3883726.84,3013277.1166,2220737.2441,2106275.7903
11710650,2021,4,5.0,1230.0,1736.0,5089.0,6117.0,4409.0,4097.0,3405.0,1615.0,509.0,76.0,25192922.4576,1760632.3458,2225903.7957,4062409.9582,4917913.6383,4290063.6037,3280410.8554,2389843.0081,2265745.219
11710650,2021,5,5.0,1227.0,1723.0,5075.0,6094.0,4394.0,4087.0,3449.0,1617.0,515.0,75.0,26107512.9252,1816547.6233,2316938.7497,4169028.9115,5090313.0257,4467521.6813,3405586.0448,2474526.7589,2367050.1195
11710650,2021,6,5.0,1216.0,1707.0,5087.0,6084.0,4410.0,4070.0,3462.0,1630.0,513.0,74.0,25595252.4011,1840172.6278,2318206.3857,4064696.8632,4908682.4726,4372437.0448,3325997.3578,2440294.4294,2324765.195
11710650,2021,7,5.0,1215.0,1694.0,5068.0,6058.0,4411.0,4069.0,3460.0,1636.0,519.0,76.0,25936672.7993,1863230.5803,2371987.02,4121883.9976,4977912.8074,4431228.8086,3400105.2186,2445975.5685,2324348.8185
11710650,2021,8,5.0,1210.0,1683.0,5055.0,6023.0,4414.0,4044.0,3472.0,1624.0,526.0,73.0,24954652.0156,1767208.4978,2227277.3904,3968292.6571,4787076.6925,4242430.8865,3310858.2595,2412298.1372,2239209.5288
11710650,2021,9,5.0,1210.0,1685.0,5046.0,5997.0,4400.0,4045.0,3492.0,1624.0,526.0,73.0,23698199.0987,1653890.3107,2075709.9503,3741008.1352,4505266.9994,4068999.5483,3158845.1169,2331060.1103,2163418.8733
11710650,2021,10,4.0,1194.0,1673.0,5034.0,5984.0,4361.0,4039.0,3503.0,1631.0,526.0,77.0,24909181.6007,1718849.3326,2181195.6201,3953977.6644,4846914.7855,4279754.8273,3300621.6576,2395011.9712,2232855.7212
11710650,2021,11,4.0,1183.0,1681.0,4988.0,5984.0,4346.0,4029.0,3505.0,1623.0,529.0,80.0,24288451.1986,1666835.3695,2155773.7401,3867643.5037,4689484.5578,4197841.6898,3182685.2614,2333803.6073,2194383.438
11710650,2021,12,4.0,1182.0,1674.0,4992.0,6017.0,4316.0,4031.0,3498.0,1627.0,532.0,80.0,25323656.5827,1720198.3679,2274335.3293,3930329.8144,4851491.5098,4396170.8284,3336717.6805,2483224.8644,2331188.186
11710670,2021,1,31.0,4120.0,5876.0,3309.0,4012.0,8683.0,4879.0,2911.0,1614.0,496.0,86.0,27154148.3174,3212383.0185,4398411.5729,2421039.049,3388458.0671,5858943.6279,3493933.6108,2315629.9338,2065349.3907
11710670,2021,2,20.0,4105.0,5828.0,3295.0,3956.0,8667.0,4893.0,2904.0,1619.0,498.0,79.0,24395006.8636,2867976.9984,3912514.6904,2210495.2554,3030897.786,5206427.3589,3149520.9224,2097282.891,1919891.0454
11710670,2021,4,2.0,4018.0,5822.0,3308.0,3861.0,8580.0,4912.0,2950.0,1584.0,484.0,66.0,25123061.59,3054236.4083,3985983.8218,2316846.4033,3181157.2796,5261925.7519,3209909.0773,2142150.1941,1970852.6808
11710670,2021,5,2.0,3981.0,5831.0,3276.0,3797.0,8557.0,4955.0,2939.0,1595.0,485.0,66.0,25772669.4875,3098471.8905,4142961.0332,2366499.0955,3212263.7195,5456721.4911,3302641.1302,2176904.5796,2016206.5502
11710670,2021,6,2.0,3965.0,5819.0,3287.0,3768.0,8535.0,4985.0,2956.0,1602.0,491.0,64.0,25628000.9762,3115933.681,4165432.7191,2355106.9227,3156028.6726,5426731.0692,3269534.6829,2145308.3141,1993924.9691
11710670,2021,7,3.0,3916.0,5818.0,3294.0,3739.0,8509.0,5041.0,2944.0,1614.0,500.0,62.0,25039043.9975,3002980.3584,4085662.3484,2273141.2473,3029767.1995,5389488.6,3255264.2786,2064040.1931,1938699.8127
11710670,2021,8,4.0,3887.0,5770.0,3296.0,3676.0,8465.0,5035.0,2966.0,1625.0,505.0,63.0,23665932.1522,2876426.8496,3871753.4823,2157004.1403,2834168.2633,5124880.0328,3111543.5495,1884205.3796,1805950.4503
11710670,2021,9,5.0,3843.0,5763.0,3278.0,3621.0,8431.0,5056.0,2978.0,1639.0,516.0,64.0,22996694.6262,2830562.1403,3737816.3804,2077053.6251,2771128.831,4972994.5,3025739.1994,1809409.7295,1771990.2125
11710670,2021,10,5.0,3825.0,5770.0,3281.0,3600.0,8409.0,5095.0,2979.0,1655.0,526.0,65.0,23995568.3895,2938568.2058,3905559.534,2198699.7579,2912927.124,5179817.0434,3133129.0206,1879532.4539,1847335.2722
11710670,2021,11,5.0,3810.0,5744.0,3270.0,3566.0,8359.0,5114.0,2980.0,1664.0,527.0,66.0,24043826.4676,2920036.8314,3937472.5335,2255162.7207,2953728.3984,5115903.6719,3115640.109,1896023.2175,1849858.9464
11710670,2021,12,5.0,3788.0,5720.0,3269.0,3512.0,8332.0,5124.0,3003.0,1681.0,535.0,67.0,24095027.5116,2933259.79,3965440.9381,2100332.2137,2829164.3882,5228181.9404,3159270.8069,1955999.6746,1923377.7334
11710680,2021,1,12.0,3263.0,4046.0,3866.0,4407.0,6274.0,5305.0,4647.0,2461.0,712.0,138.0,27068854.3719,2595147.6456,2896382.9581,3090249.7487,4192968.8399,4800988.8966,3799052.2224,3095850.1274,2598213.9488
11710680,2021,2,10.0,3260.0,4060.0,3836.0,4358.0,6273.0,5283.0,4661.0,2498.0,719.0,135.0,24720137.9769,2379774.7278,2802178.5889,2944769.6156,3861237.3082,4325834.7365,3365062.7548,2716344.4762,2324935.7757
11710680,2021,4,5.0,3207.0,4044.0,3775.0,4243.0,6226.0,5192.0,4694.0,2484.0,713.0,130.0,25153005.9704,2275123.0499,2640576.4824,3251079.2407,4028030.473,4409071.9789,3443322.5608,2775523.2575,2330278.9161
11710680,2021,5,4.0,3192.0,4048.0,3769.0,4227.0,6196.0,5212.0,4723.0,2484.0,719.0,132.0,27097534.8872,2719390.0922,3211142.1058,3408430.3428,4225295.1379,4693880.7837,3565579.0602,2867672.2783,2406145.0654
11710680,2021,6,4.0,3172.0,4029.0,3770.0,4187.0,6184.0,5218.0,4747.0,2509.0,727.0,133.0,25832422.0157,2433935.4166,2882366.1872,3375413.9145,4029747.7557,4523698.2066,3474922.4299,2744220.141,2368118.0232
11710680,2021,7,4.0,3144.0,4026.0,3768.0,4152.0,6185.0,5222.0,4771.0,2511.0,730.0,138.0,26959388.5091,2682922.5459,3111923.5378,3185057.286,4037153.165,4773103.4107,3694403.6187,2926537.4665,2548287.47
11710680,2021,8,5.0,3081.0,4022.0,3736.0,4075.0,6176.0,5229.0,4768.0,2530.0,737.0,135.0,28436158.4705,2859124.0575,3275295.5045,3359390.6285,4268600.1139,5036559.1467,3907324.7758,3047266.8811,2682597.4331
11710680,2021,9,5.0,3077.0,4006.0,3727.0,4044.0,6163.0,5230.0,4772.0,2538.0,739.0,136.0,27399495.8477,2708841.6681,3173863.1593,3380969.2316,4100413.142,4843478.2885,3738884.8928,2901290.2693,2551755.1748
11710680,2021,10,4.0,3063.0,3997.0,3714.0,3998.0,6162.0,5241.0,4769.0,2552.0,751.0,138.0,30190526.3321,3380660.4189,3934998.2367,3739683.3249,4422067.1543,5148598.0,3901361.1533,3010777.3043,2652380.782
11710680,2021,11,4.0,3029.0,4017.0,3688.0,3948.0,6170.0,5241.0,4783.0,2563.0,763.0,137.0,31460139.4477,3347965.5249,4280687.7574000005,3817103.7705,4514770.9318,5411698.6658,4072218.1281,3151848.0002,2863846.6929
11710680,2021,12,4.0,3040.0,4005.0,3685.0,3916.0,6186.0,5249.0,4783.0,2572.0,762.0,136.0,32205202.3202,3273664.2007,4404102.012,3899918.9372,4658171.1162,5606742.162,4173515.9663,3238078.0757,2951009.7846
11710690,2021,1,21.0,2820.0,2387.0,2023.0,3060.0,4399.0,2913.0,2446.0,1184.0,369.0,78.0,16181178.0966,2460631.4988,1741203.5141,1592994.447,2279169.8204,2918859.6703,2031683.337,1645523.6806,1511112.0996
11710690,2021,2,21.0,2787.0,2384.0,2016.0,3022.0,4384.0,2928.0,2461.0,1195.0,371.0,77.0,14297523.9975,2128968.6792,1510999.3429,1412911.941,2030115.501,2605555.0617,1795439.5616,1481497.579,1332036.3501
11710690,2021,4,1.0,2729.0,2393.0,1993.0,2944.0,4353.0,2928.0,2446.0,1168.0,363.0,68.0,15224534.2274,2215184.7141,1584285.8339,1561613.3892,2188380.5947,2773768.7418,1889636.3219,1584890.495,1426774.1127
11710690,2021,5,1.0,2705.0,2399.0,1992.0,2914.0,4353.0,2951.0,2465.0,1166.0,366.0,68.0,15643115.459,2299689.6368,1636663.4164,1615938.1876,2223936.5563,2848195.5942,1979495.209,1603304.6954,1435892.1681
11710690,2021,6,1.0,2682.0,2410.0,1973.0,2889.0,4360.0,2947.0,2450.0,1181.0,369.0,70.0,15286520.9208,2288575.3975,1601005.9522,1584178.1468,2175047.3205,2740443.2401,1931899.8817,1564867.857,1400503.0823
11710690,2021,7,2.0,2645.0,2425.0,1967.0,2849.0,4350.0,2964.0,2467.0,1183.0,373.0,71.0,15147172.0592,2357023.7703,1606259.9539,1551002.2314,2119892.265,2687830.9344,1918517.5497,1523457.1013,1383188.2382
11710690,2021,8,2.0,2627.0,2420.0,1955.0,2823.0,4348.0,2963.0,2486.0,1185.0,377.0,77.0,14602594.2927,2304848.6704,1596308.6814,1473019.2256,2007329.947,2582679.6115,1844366.1101,1450693.9737,1343348.0847
11710690,2021,9,2.0,2605.0,2423.0,1940.0,2790.0,4346.0,2975.0,2503.0,1193.0,383.0,75.0,13799373.8868,2190528.3187,1552291.0928,1348251.3358,1882792.9758,2476041.2134,1723620.9304,1356485.6632,1269362.3517
11710690,2021,10,2.0,2597.0,2431.0,1943.0,2746.0,4372.0,2984.0,2527.0,1195.0,380.0,75.0,14233994.2332,2243544.3721,1582348.8141,1409402.5023,1923109.1542,2595806.2924,1789624.6526,1396097.0253,1294061.4251
11710690,2021,11,2.0,2599.0,2444.0,1945.0,2736.0,4394.0,3003.0,2535.0,1197.0,378.0,76.0,13785375.3195,2161537.8974,1542592.0769,1324241.2029,1839156.2135,2504991.9756,1746481.9961,1396043.4716,1270330.4929
11710690,2021,12,2.0,2599.0,2449.0,1944.0,2716.0,4403.0,3015.0,2536.0,1197.0,381.0,76.0,14315303.3386,2214288.6933,1588895.9366,1408829.0635,1903677.1467,2634557.7075,1818060.9583,1441456.3988,1305537.4266
11710710,2021,1,13.0,1474.0,1732.0,2023.0,2340.0,2775.0,2654.0,2452.0,1165.0,449.0,85.0,27159452.7209,1436902.9607,2191859.414,4289098.9101,5359929.5247,4896366.4299,3971877.1805,2748461.928,2264956.3691
11710710,2021,2,13.0,1456.0,1723.0,2038.0,2320.0,2771.0,2666.0,2456.0,1178.0,452.0,84.0,25440643.0324,1311019.726,2107578.0112,4258770.318,5088805.8066,4507536.1349,3611702.8006,2486104.11,2069126.1255
11710710,2021,4,5.0,1423.0,1721.0,2001.0,2241.0,2776.0,2637.0,2419.0,1150.0,440.0,79.0,27886137.6652,1459792.1421,2092060.7206,4624156.6071,5790101.7307,5051861.1332,3959600.2106,2728013.4835,2180551.6823
11710710,2021,5,5.0,1414.0,1722.0,1994.0,2213.0,2782.0,2628.0,2455.0,1149.0,450.0,82.0,28355754.1692,1551258.9379,2274757.7284,4770505.4687,5732412.4601,5061589.8301,3966588.1495,2788992.8597,2209648.6949
11710710,2021,6,5.0,1399.0,1725.0,1994.0,2199.0,2767.0,2637.0,2454.0,1146.0,451.0,83.0,28066961.8757,1461627.8866,2153479.246,4771759.5904,5781586.9483,5077823.4835,3949145.322,2698658.4596,2172880.9385
11710710,2021,7,6.0,1407.0,1738.0,1977.0,2202.0,2767.0,2636.0,2453.0,1142.0,455.0,84.0,27529240.6641,1451846.1901,2286684.7024,4529711.142,5394125.3476,4978195.5065,3969357.9732,2705710.7291,2213609.0756
11710710,2021,8,6.0,1396.0,1733.0,1964.0,2167.0,2757.0,2630.0,2461.0,1142.0,459.0,84.0,27154175.0921,1444688.6148,2221123.7216,4454758.9748,5334942.6271,4911851.4857,3914451.2353,2671681.6228,2200676.7986
11710710,2021,9,6.0,1409.0,1720.0,1941.0,2164.0,2751.0,2639.0,2460.0,1143.0,460.0,85.0,26018051.7848,1423235.198,2111361.8632,4254279.892,5088373.8826,4693949.0139,3759706.2844,2566199.553,2120946.1205
11710710,2021,10,6.0,1406.0,1719.0,1928.0,2141.0,2768.0,2641.0,2471.0,1143.0,455.0,87.0,27849438.298,1473823.6073,2271458.3635,4595453.4234,5580946.4433,5037960.4941,4000308.3698,2683807.9036,2205679.7044
11710710,2021,11,6.0,1389.0,1726.0,1928.0,2126.0,2771.0,2661.0,2478.0,1149.0,452.0,91.0,28229617.7708,1417022.3374,2304117.6648,4739482.4726,5788376.0007,5203872.6448,4019689.0382,2629326.4211,2127731.1827
11710710,2021,12,5.0,1379.0,1725.0,1931.0,2117.0,2771.0,2666.0,2479.0,1155.0,454.0,93.0,29968718.8214,1517549.9057,2635059.1592,5109050.2855,6002288.9406,5427244.7815,4251083.5509,2767863.5856,2258578.5775
11710720,2021,1,3.0,593.0,1034.0,1283.0,1014.0,1399.0,1675.0,1449.0,933.0,411.0,73.0,7472084.7379,433537.6251,760711.712,828493.3575,981974.2406,1230169.1703,1053766.8764,991991.646,1191440.0775
11710720,2021,2,4.0,577.0,1024.0,1273.0,1003.0,1389.0,1678.0,1454.0,932.0,419.0,72.0,6536079.572,389242.6905,665683.3297,719666.3191,860947.5273,1055648.8277,938050.2616,878115.9678,1028724.6632
11710720,2021,4,4.0,564.0,1022.0,1273.0,982.0,1359.0,1672.0,1463.0,909.0,416.0,68.0,7289051.662,516177.1338,857423.1991,774443.2062,968657.4017,1153544.7181,1021508.7232,922118.0911,1075179.1787
11710720,2021,5,4.0,572.0,1012.0,1252.0,976.0,1347.0,1668.0,1469.0,901.0,414.0,67.0,7410817.2888,519958.5465,866382.1452,786361.3392,975385.4834,1168286.9886,1061582.0359,944822.7411,1088037.9772
11710720,2021,6,4.0,565.0,998.0,1247.0,976.0,1342.0,1662.0,1483.0,899.0,414.0,69.0,7191439.7825,522651.9852,868356.4185,755275.6704,937173.8844,1114525.3243,1023404.2104,913463.5325,1056588.7105
11710720,2021,7,4.0,560.0,995.0,1244.0,967.0,1330.0,1675.0,1480.0,902.0,415.0,71.0,7257952.0817,466900.081,799942.391,808097.7109,941592.1312,1163618.3277,1064489.6516,930204.3727,1083107.4224
11710720,2021,8,4.0,547.0,972.0,1246.0,954.0,1314.0,1670.0,1485.0,906.0,419.0,71.0,7349675.5112,478792.666,822125.5084,808569.6311,954993.498,1194561.54,1074680.6683,925707.6488,1090244.3704
11710720,2021,9,4.0,538.0,975.0,1241.0,944.0,1316.0,1669.0,1500.0,904.0,420.0,69.0,7076986.885,486189.7727,821953.4906,747192.3896,922699.343,1141747.829,1026416.0251,887161.0179,1043627.0108
