행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수
11290725,2021,6,4,1047,1452,3456,2706,2803,2983,2728,1592,699,98
11290725,2021,7,4,1039,1448,3476,2716,2777,2992,2750,1595,706,97
11290725,2021,8,4,1038,1442,3482,2700,2750,2986,2758,1596,708,97
11290725,2021,9,4,1018,1436,3502,2705,2754,3003,2754,1600,709,96
11290725,2021,10,1,1001,1431,3498,2709,2743,3004,2755,1595,717,97
11290725,2021,11,2,1000,1415,3486,2704,2736,3010,2748,1585,719,95
11290725,2021,12,2,990,1419,3470,2701,2725,3002,2745,1580,717,91
11290760,2021,1,15,1309,1800,3213,2874,3331,4039,3159,1710,705,92
11290760,2021,2,15,1682,1918,3321,3250,3637,4176,3321,1758,729,97
11290760,2021,4,2,1750,1923,3408,3363,3696,4248,3354,1725,736,89
11290760,2021,5,2,1755,1924,3406,3381,3699,4252,3367,1738,742,88
11290760,2021,6,2,1766,1912,3394,3398,3711,4234,3391,1739,747,88
11290760,2021,7,2,1752,1902,3401,3383,3720,4223,3421,1746,756,85
11290760,2021,8,2,1756,1902,3377,3371,3720,4213,3437,1747,755,87
11290760,2021,9,2,1744,1904,3378,3388,3719,4214,3448,1753,756,86
11290760,2021,10,2,1736,1891,3369,3377,3725,4213,3460,1742,754,85
11290760,2021,11,2,1740,1887,3353,3381,3714,4214,3459,1750,756,86
11290760,2021,12,3,1733,1877,3344,3375,3706,4221,3471,1735,766,84
11290770,2021,1,28,597,896,1921,1707,1965,2441,2190,1447,565,84
11290770,2021,2,27,597,885,1948,1711,1956,2425,2200,1442,566,86
11290770,2021,4,2,585,868,1974,1739,1926,2395,2192,1404,572,75
11290770,2021,5,2,583,855,1979,1762,1902,2392,2220,1409,573,74
11290770,2021,6,2,575,862,1982,1768,1899,2396,2237,1404,572,74
11290770,2021,7,3,579,860,1992,1771,1898,2392,2245,1395,582,71
11290770,2021,8,3,577,865,1984,1788,1880,2392,2258,1392,587,70
11290770,2021,9,3,575,862,1980,1783,1877,2388,2264,1385,595,70
11290770,2021,10,2,578,860,1962,1803,1886,2384,2262,1378,598,70
11290770,2021,11,2,566,850,1951,1805,1870,2383,2258,1357,608,70
11290770,2021,12,2,557,854,1941,1816,1861,2385,2266,1369,617,72
11290780,2021,1,15,1763,1374,2165,2727,2690,2664,2001,1039,366,49
11290780,2021,2,15,1762,1357,2121,2683,2669,2601,1966,1007,352,47
11290780,2021,4,5,1755,1349,2084,2635,2645,2549,1923,950,344,36
11290780,2021,5,5,1741,1352,2084,2621,2654,2541,1930,948,344,33
11290780,2021,6,5,1729,1353,2070,2600,2642,2539,1942,932,343,33
11290780,2021,7,5,1720,1351,2062,2581,2630,2537,1964,926,343,34
11290780,2021,8,5,1716,1354,2045,2574,2616,2530,1972,926,347,34
11290780,2021,9,5,1710,1346,2034,2538,2618,2521,1973,930,348,36
11290780,2021,10,5,1681,1350,2006,2502,2627,2523,1964,927,352,37
11290780,2021,11,5,1679,1328,1992,2477,2622,2501,1972,924,351,37
11290780,2021,12,1,1670,1323,1997,2459,2614,2506,1981,912,355,37
11290810,2021,1,16,1998,2213,5193,5005,5150,6005,5312,3265,1225,133
11290810,2021,2,16,1985,2192,5168,4975,5152,5967,5352,3250,1247,134
11290810,2021,4,2,1953,2177,5196,4902,5105,5905,5400,3214,1276,136
11290810,2021,5,3,1947,2171,5186,4913,5075,5890,5440,3226,1285,137
11290810,2021,6,3,1944,2160,5176,4904,5069,5868,5485,3220,1301,137
11290810,2021,7,3,1946,2150,5178,4908,5057,5871,5498,3216,1322,142
11290810,2021,8,3,1930,2135,5148,4916,5040,5867,5544,3215,1320,140
11290810,2021,9,3,1919,2143,5119,4905,5025,5879,5535,3219,1328,140
11290810,2021,10,3,1903,2118,5113,4893,5011,5872,5538,3228,1345,136
11290810,2021,11,3,1904,2118,5101,4887,5005,5875,5520,3240,1346,135
11290810,2021,12,2,1890,2095,5103,4859,4954,5865,5524,3235,1372,136
11305534,2021,1,30,1292,1962,3145,2988,3662,4363,3792,2260,847,129
11305534,2021,2,31,1276,1960,3143,2974,3640,4367,3802,2267,862,130
11305534,2021,4,5,1247,1921,3144,2912,3570,4361,3783,2188,859,114
11305534,2021,5,5,1244,1916,3152,2915,3553,4345,3803,2180,869,117
11305534,2021,6,5,1223,1922,3129,2905,3533,4340,3815,2195,866,117
11305534,2021,7,5,1224,1917,3108,2906,3503,4336,3813,2205,870,119
11305534,2021,8,5,1210,1900,3102,2875,3472,4318,3832,2207,871,118
11305534,2021,9,5,1202,1877,3085,2849,3453,4303,3816,2207,878,119
11305534,2021,10,6,1195,1870,3068,2858,3444,4287,3820,2210,879,119
11305534,2021,11,6,1176,1853,3059,2858,3429,4287,3820,2199,884,117
11305534,2021,12,3,1166,1855,3021,2864,3431,4263,3806,2202,896,122
11305535,2021,1,10,785,1345,3868,2884,3096,3832,3332,2119,839,100
11305535,2021,2,10,775,1336,3849,2857,3092,3837,3346,2103,852,102
11305535,2021,4,1,744,1329,3832,2832,3032,3791,3386,2064,859,94
11305535,2021,5,1,744,1306,3800,2865,2990,3791,3393,2042,865,91
11305535,2021,6,1,728,1300,3779,2874,2976,3774,3416,2041,861,89
11305535,2021,7,1,720,1286,3764,2883,2960,3758,3424,2041,871,91
11305535,2021,8,1,710,1279,3757,2860,2927,3737,3435,2031,875,92
11305535,2021,9,1,714,1272,3735,2862,2924,3717,3433,2029,884,95
11305535,2021,10,1,700,1270,3710,2858,2912,3711,3434,2034,889,98
11305535,2021,11,1,694,1260,3699,2856,2909,3699,3443,2037,903,96
11305535,2021,12,1,681,1254,3652,2843,2896,3685,3438,2036,918,100
11305545,2021,1,32,1533,2061,4257,4100,4596,5210,4589,2842,992,120
11305545,2021,2,32,1514,2024,4231,4066,4573,5188,4605,2822,1004,123
11305545,2021,4,7,1504,2000,4254,4042,4501,5137,4610,2742,1002,110
11305545,2021,5,7,1503,1996,4242,4010,4483,5142,4629,2728,1021,110
11305545,2021,6,7,1495,1985,4239,4006,4457,5127,4653,2711,1044,114
11305545,2021,7,5,1485,1979,4227,3985,4462,5085,4679,2716,1047,115
11305545,2021,8,5,1472,1983,4210,4011,4423,5095,4683,2712,1059,119
11305545,2021,9,5,1466,1973,4225,3985,4400,5112,4688,2711,1060,118
11305545,2021,10,3,1447,1959,4186,3951,4378,5094,4718,2705,1072,116
11305545,2021,11,3,1431,1952,4170,3932,4370,5110,4693,2707,1075,120
11305545,2021,12,2,1422,1944,4154,3902,4352,5108,4687,2705,1084,118
11305555,2021,1,28,1063,1633,3676,3258,3905,5046,4598,2901,1114,145
11305555,2021,2,28,1043,1605,3653,3240,3877,5020,4605,2910,1128,141
11305555,2021,4,9,1016,1600,3597,3203,3831,5001,4622,2854,1111,129
11305555,2021,5,9,1017,1581,3570,3193,3788,4981,4646,2847,1113,129
11305555,2021,6,9,1019,1563,3559,3203,3776,4940,4683,2852,1123,130
11305555,2021,7,9,1008,1554,3534,3176,3737,4931,4684,2857,1131,130
11305555,2021,8,9,995,1564,3485,3153,3739,4906,4694,2851,1141,129
11305555,2021,9,10,981,1560,3466,3134,3711,4911,4703,2863,1145,125
11305555,2021,10,11,975,1552,3447,3123,3685,4871,4724,2848,1161,125
11305555,2021,11,9,965,1533,3441,3115,3671,4864,4714,2836,1176,124
11305555,2021,12,9,964,1519,3429,3116,3647,4873,4695,2817,1187,124
11305575,2021,1,24,2964,4001,3373,3791,6487,4984,3356,2010,812,99
11305575,2021,2,24,2944,3959,3344,3783,6463,4993,3360,2006,819,102
11305575,2021,4,5,2931,3946,3333,3746,6393,4960,3347,1965,818,88
11305575,2021,5,5,2905,3934,3330,3700,6374,4966,3360,1972,815,89
11305575,2021,6,5,2891,3923,3327,3665,6357,4971,3371,1971,827,90
11305575,2021,7,5,2864,3934,3321,3642,6336,4986,3395,1982,832,94
11305575,2021,8,5,2824,3931,3318,3640,6290,5010,3436,1978,838,98
11305575,2021,9,5,2788,3935,3309,3634,6260,5060,3446,1986,847,100
11305575,2021,10,6,2778,3914,3325,3611,6245,5091,3458,1998,852,98
11305575,2021,11,4,2776,3904,3318,3612,6232,5131,3456,2006,857,99
11305575,2021,12,4,2769,3891,3297,3582,6216,5143,3483,2011,861,104
11305595,2021,1,8,689,1081,3242,2797,2907,3133,2638,1777,628,78
11305595,2021,2,8,680,1083,3221,2765,2902,3134,2638,1776,636,79
11305595,2021,4,0,657,1073,3176,2711,2863,3099,2643,1729,627,73
11305595,2021,5,0,649,1066,3176,2703,2851,3093,2658,1733,638,74
11305595,2021,6,0,642,1059,3186,2677,2836,3076,2682,1726,650,76
11305595,2021,7,0,633,1058,3178,2679,2813,3076,2692,1725,656,75
11305595,2021,8,1,625,1034,3190,2658,2777,3071,2702,1719,663,73
11305595,2021,9,2,626,1010,3187,2660,2751,3065,2712,1717,666,73
11305595,2021,10,2,621,1010,3148,2667,2729,3073,2723,1722,664,73
11305595,2021,11,2,610,1014,3142,2642,2740,3071,2714,1705,670,73
11305595,2021,12,2,599,997,3118,2647,2736,3074,2713,1713,679,75
11305603,2021,1,3,679,1085,2217,1790,2406,2786,2664,2007,686,83
11305603,2021,2,4,669,1066,2212,1778,2407,2754,2675,1995,701,81
11305603,2021,4,2,639,1050,2227,1750,2350,2718,2655,1981,689,79
11305603,2021,5,2,642,1038,2222,1754,2339,2712,2680,1984,699,79
11305603,2021,6,2,638,1036,2206,1757,2316,2698,2696,1974,703,77
11305603,2021,7,2,638,1025,2182,1747,2305,2695,2701,1962,714,73
11305603,2021,8,2,626,1014,2173,1725,2286,2708,2702,1958,722,72
11305603,2021,9,2,620,1008,2162,1720,2260,2692,2714,1946,736,71
11305603,2021,10,2,611,1005,2159,1711,2248,2698,2697,1946,747,73
11305603,2021,11,2,609,1001,2144,1700,2224,2708,2695,1936,760,77
11305603,2021,12,2,616,990,2141,1701,2215,2723,2684,1935,761,79
11305608,2021,1,11,955,1346,1918,1727,2652,2812,2664,2521,759,84
11305608,2021,2,11,938,1325,1906,1715,2618,2805,2679,2501,773,87
11305608,2021,4,3,924,1284,1901,1691,2551,2790,2707,2477,789,81
11305608,2021,5,3,927,1284,1886,1691,2545,2781,2711,2483,798,81
11305608,2021,6,3,919,1290,1871,1687,2538,2780,2712,2469,816,78
11305608,2021,7,3,912,1275,1863,1679,2515,2772,2718,2471,826,81
11305608,2021,8,3,890,1268,1850,1658,2491,2781,2717,2454,840,84
11305608,2021,9,3,884,1259,1852,1649,2483,2778,2716,2440,854,87
11305608,2021,10,2,882,1250,1832,1650,2461,2787,2698,2441,857,85
11305608,2021,11,2,865,1245,1827,1639,2448,2788,2695,2431,871,87
11305608,2021,12,3,850,1251,1825,1620,2420,2803,2677,2436,870,91
11305615,2021,1,39,1055,1333,3073,2791,2997,3614,3351,1999,849,115
11305615,2021,2,38,1045,1319,3091,2814,2974,3619,3382,1989,859,115
11305615,2021,4,4,996,1325,3045,2784,2933,3565,3365,1948,851,111
11305615,2021,5,4,986,1315,3022,2766,2932,3556,3372,1942,856,112
11305615,2021,6,4,968,1308,3004,2766,2927,3539,3377,1936,862,108
11305615,2021,7,3,963,1307,3007,2755,2924,3518,3387,1943,866,109
11305615,2021,8,3,948,1306,3009,2729,2901,3507,3383,1959,871,110
11305615,2021,9,4,934,1301,2992,2735,2884,3493,3385,1956,870,107
11305615,2021,10,4,921,1293,2978,2730,2862,3499,3397,1969,867,105
11305615,2021,11,4,923,1285,2982,2727,2841,3503,3400,1969,866,103
11305615,2021,12,4,913,1283,3022,2722,2843,3514,3400,1968,868,102
11305625,2021,1,4,1071,1440,2965,2587,3052,3783,3341,2155,965,127
11305625,2021,2,4,1060,1429,2957,2538,3040,3803,3343,2154,976,131
11305625,2021,4,2,1053,1426,2943,2523,3064,3759,3400,2137,996,129
11305625,2021,5,2,1038,1402,2948,2520,3046,3726,3433,2127,1016,130
11305625,2021,6,2,1035,1399,2946,2495,3044,3715,3450,2125,1022,132
11305625,2021,7,1,1029,1394,2931,2503,3030,3702,3472,2130,1032,132
11305625,2021,8,1,1017,1384,2934,2503,2997,3727,3484,2143,1044,131
11305625,2021,9,1,1013,1377,2923,2500,2987,3741,3490,2156,1041,134
11305625,2021,10,1,1011,1363,2898,2511,2978,3736,3501,2148,1047,135
11305625,2021,11,1,1003,1351,2891,2502,2961,3744,3503,2147,1055,134
11305625,2021,12,1,1003,1340,2884,2509,2965,3740,3511,2123,1066,136
11305635,2021,1,15,832,1112,4295,3396,3308,4050,3435,2171,843,100
11305635,2021,2,14,817,1110,4253,3393,3291,4037,3470,2164,855,101
11305635,2021,4,0,785,1099,4234,3333,3226,3990,3463,2119,864,96
11305635,2021,5,1,781,1084,4197,3340,3227,3967,3480,2121,872,96
11305635,2021,6,1,783,1075,4154,3343,3210,3948,3489,2126,869,97
11305635,2021,7,2,779,1086,4150,3349,3220,3947,3514,2129,881,95
11305635,2021,8,2,766,1089,4158,3337,3225,3959,3512,2129,880,94
11305635,2021,9,2,759,1081,4146,3342,3202,3948,3513,2134,885,93
11305635,2021,10,2,753,1081,4156,3328,3191,3942,3515,2137,891,93
11305635,2021,11,4,741,1083,4120,3336,3170,3963,3511,2130,889,95
11305635,2021,12,4,744,1065,4087,3339,3160,3955,3527,2111,893,98
11305645,2021,1,30,1080,1396,2664,2591,2985,3597,3311,2184,944,147
11305645,2021,2,30,1076,1391,2650,2580,2975,3598,3327,2188,958,145
11305645,2021,4,6,1080,1392,2616,2583,2947,3562,3305,2154,958,127
11305645,2021,5,6,1069,1378,2601,2588,2909,3562,3330,2153,970,128
11305645,2021,6,5,1059,1370,2617,2561,2919,3549,3358,2149,982,126
11305645,2021,7,5,1044,1361,2607,2555,2905,3543,3372,2129,984,126
11305645,2021,8,5,1047,1358,2580,2559,2910,3534,3370,2127,991,127
11305645,2021,9,6,1035,1358,2577,2564,2904,3533,3374,2115,1006,127
11305645,2021,10,5,1031,1358,2565,2574,2895,3539,3393,2108,1012,130
11305645,2021,11,5,1012,1364,2539,2586,2872,3539,3396,2119,1015,134
11305645,2021,12,3,1005,1373,2520,2566,2857,3538,3409,2114,1023,134
11305660,2021,1,19,1541,2120,4064,3818,4477,5403,4991,3229,1330,190
11305660,2021,2,19,1529,2094,4031,3809,4456,5382,5014,3201,1352,187
11305660,2021,4,4,1516,2074,4005,3767,4409,5309,5058,3173,1354,184
11305660,2021,5,4,1513,2074,4013,3766,4385,5310,5078,3179,1372,185
11305660,2021,6,4,1506,2080,3978,3763,4368,5283,5114,3177,1371,189
11305660,2021,7,4,1489,2065,3939,3760,4328,5279,5131,3165,1369,187
11305660,2021,8,6,1455,2060,3930,3762,4278,5275,5141,3143,1384,189
11305660,2021,9,6,1447,2052,3911,3767,4255,5266,5163,3130,1385,190
11305660,2021,10,6,1434,2035,3904,3754,4231,5258,5140,3115,1385,189
11305660,2021,11,5,1436,2041,3890,3732,4216,5280,5142,3120,1391,193
11305660,2021,12,7,1416,2034,3851,3709,4185,5281,5142,3133,1401,183
11320511,2021,1,7,1556,2154,3303,3369,4107,4181,3481,1997,889,119
11320511,2021,2,7,1532,2142,3296,3344,4072,4220,3480,1999,903,119
11320511,2021,4,7,1511,2122,3265,3319,4024,4207,3491,1981,931,118
11320511,2021,5,7,1506,2116,3281,3327,4009,4210,3513,1978,941,117
11320511,2021,6,8,1506,2099,3273,3339,3985,4195,3540,1965,951,115
11320511,2021,7,8,1501,2078,3285,3342,3960,4199,3547,1971,959,118
11320511,2021,8,8,1481,2078,3274,3332,3952,4199,3530,1962,972,117
11320511,2021,9,8,1465,2073,3260,3327,3924,4210,3561,1962,967,119
11320511,2021,10,9,1445,2067,3252,3312,3914,4204,3568,1945,966,120
11320511,2021,11,4,1443,2064,3239,3301,3912,4199,3588,1946,974,124
11320511,2021,12,4,1424,2049,3216,3254,3911,4210,3590,1945,977,126
11320512,2021,1,3,1796,2264,4127,4100,4572,5152,4167,2303,941,106
11320512,2021,2,3,1760,2260,4089,4079,4563,5129,4194,2301,962,105
11320512,2021,4,4,1724,2246,4110,4058,4543,5092,4225,2294,980,98
11320512,2021,5,4,1705,2217,4117,4042,4498,5082,4241,2310,986,103
11320512,2021,6,5,1705,2202,4112,4018,4493,5076,4263,2310,988,105
11320512,2021,7,4,1696,2192,4131,4006,4469,5095,4284,2312,999,107
11320512,2021,8,4,1673,2175,4133,3973,4467,5095,4296,2311,1010,108
11320512,2021,9,4,1651,2171,4129,3964,4452,5102,4267,2328,1011,114
11320512,2021,10,2,1636,2152,4106,3953,4427,5107,4263,2335,1013,114
11320512,2021,11,3,1627,2140,4113,3936,4429,5120,4265,2334,1016,115
11320512,2021,12,3,1619,2151,4107,3921,4432,5121,4274,2332,1027,112
11320513,2021,1,11,755,1103,1813,1713,2161,2608,2177,1379,523,53
11320513,2021,2,11,749,1091,1810,1669,2163,2589,2203,1379,529,54
11320513,2021,4,7,745,1071,1785,1665,2123,2557,2209,1371,520,49
11320513,2021,5,7,746,1073,1787,1673,2107,2553,2214,1371,529,47
11320513,2021,6,7,736,1064,1772,1678,2097,2542,2223,1369,532,47
11320513,2021,7,7,721,1057,1750,1663,2081,2546,2228,1369,538,47
11320513,2021,8,7,715,1051,1746,1644,2089,2516,2230,1371,546,45
11320513,2021,9,7,704,1046,1758,1625,2090,2510,2231,1366,555,45
11320513,2021,10,7,693,1038,1746,1611,2089,2517,2244,1357,562,46
11320513,2021,11,7,682,1027,1745,1579,2076,2507,2249,1354,567,46
11320513,2021,12,5,678,1030,1729,1590,2067,2510,2247,1356,576,48
11320514,2021,1,9,1763,2610,3711,3403,4413,4910,3503,1738,884,138
11320514,2021,2,9,1749,2618,3695,3382,4377,4916,3532,1723,898,139
11320514,2021,4,9,1723,2586,3665,3359,4325,4881,3573,1733,915,143
11320514,2021,5,10,1734,2560,3650,3353,4318,4869,3599,1729,912,144
11320514,2021,6,10,1724,2551,3649,3344,4318,4850,3629,1718,913,147
11320514,2021,7,10,1701,2546,3658,3329,4306,4856,3648,1706,924,153
11320514,2021,8,10,1676,2563,3617,3339,4259,4847,3674,1703,925,151
11320514,2021,9,11,1666,2551,3592,3325,4266,4837,3689,1692,930,149
11320514,2021,10,11,1657,2530,3543,3308,4248,4846,3711,1685,933,149
11320514,2021,11,10,1640,2535,3528,3312,4227,4850,3723,1688,933,152
11320514,2021,12,10,1631,2516,3508,3297,4209,4822,3727,1699,929,148
11320515,2021,1,12,1566,1939,3700,3517,3572,4415,3613,1815,803,138
11320515,2021,2,12,1564,1943,3654,3537,3560,4416,3632,1806,800,133
11320515,2021,4,2,1522,1917,3643,3484,3528,4343,3719,1774,812,129
11320515,2021,5,2,1514,1918,3653,3471,3536,4322,3730,1775,813,130
11320515,2021,6,2,1506,1914,3651,3488,3510,4298,3757,1772,814,129
11320515,2021,7,2,1503,1900,3638,3484,3497,4284,3768,1769,815,125
11320515,2021,8,3,1486,1901,3628,3460,3460,4296,3785,1770,819,120
11320515,2021,9,3,1476,1882,3609,3444,3454,4290,3802,1762,833,123
11320515,2021,10,3,1464,1869,3594,3447,3428,4311,3829,1766,843,125
11320515,2021,11,3,1446,1871,3553,3453,3426,4307,3836,1767,846,122
11320515,2021,12,3,1430,1865,3545,3452,3417,4308,3833,1779,851,124
11320521,2021,1,17,856,1194,2625,2368,2917,3821,3954,2716,1012,129
11320521,2021,2,17,859,1172,2621,2346,2945,3799,3964,2712,1026,129
11320521,2021,4,2,846,1163,2592,2307,2888,3748,3937,2685,1018,115
11320521,2021,5,2,836,1162,2595,2295,2870,3747,3923,2688,1024,117
11320521,2021,6,2,829,1155,2582,2296,2878,3741,3956,2680,1030,116
11320521,2021,7,2,824,1148,2582,2274,2867,3731,3961,2679,1041,115
11320521,2021,8,2,824,1129,2573,2269,2848,3720,3967,2684,1050,114
11320521,2021,9,2,814,1125,2540,2254,2839,3710,3979,2674,1054,115
11320521,2021,10,2,801,1129,2527,2264,2829,3738,3973,2680,1068,113
11320521,2021,11,2,803,1128,2514,2268,2824,3718,3989,2689,1071,117
11320521,2021,12,3,794,1126,2490,2255,2805,3723,3982,2695,1084,115
11320522,2021,1,28,1619,1729,3329,3628,3800,4496,4968,2814,1142,177
11320522,2021,2,28,1583,1703,3317,3609,3769,4489,4961,2830,1147,180
11320522,2021,4,23,1567,1667,3300,3554,3725,4466,4917,2804,1141,186
11320522,2021,5,23,1550,1652,3279,3513,3696,4441,4931,2807,1146,191
11320522,2021,6,23,1542,1641,3259,3502,3690,4431,4929,2815,1153,190
11320522,2021,7,25,1534,1627,3245,3487,3662,4418,4918,2805,1157,193
11320522,2021,8,25,1536,1624,3218,3468,3658,4416,4885,2809,1173,193
11320522,2021,9,25,1539,1616,3220,3468,3643,4423,4868,2814,1179,193
11320522,2021,10,25,1534,1611,3212,3450,3640,4423,4872,2816,1187,194
11320522,2021,11,25,1525,1586,3190,3446,3638,4402,4890,2820,1191,189
11320522,2021,12,6,1521,1588,3156,3454,3629,4386,4892,2813,1199,193
11320660,2021,1,16,1175,1603,3077,2586,3226,3669,3350,2062,850,103
11320660,2021,2,16,1169,1602,3036,2586,3209,3676,3370,2059,858,104
11320660,2021,4,16,1169,1613,3026,2582,3212,3680,3376,2035,877,112
11320660,2021,5,16,1154,1598,2973,2574,3181,3673,3394,2037,887,113
11320660,2021,6,16,1144,1599,2966,2556,3179,3685,3415,2038,891,116
11320660,2021,7,15,1130,1597,2936,2542,3165,3687,3435,2040,900,113
11320660,2021,8,15,1121,1580,2913,2506,3140,3679,3442,2044,905,113
11320660,2021,9,16,1120,1565,2905,2506,3102,3703,3439,2054,911,113
11320660,2021,10,16,1103,1559,2887,2526,3075,3724,3445,2054,910,115
11320660,2021,11,16,1090,1551,2890,2527,3055,3737,3441,2046,914,113
11320660,2021,12,16,1087,1538,2881,2546,3040,3754,3435,2057,909,117
11320670,2021,1,18,1008,1386,2529,2608,2760,3320,3055,1656,732,108
11320670,2021,2,19,989,1365,2505,2573,2746,3310,3056,1651,744,107
11320670,2021,4,19,992,1335,2507,2529,2713,3257,3043,1608,754,103
11320670,2021,5,20,981,1325,2488,2513,2703,3265,3039,1617,757,106
11320670,2021,6,20,986,1326,2504,2512,2710,3246,3067,1614,757,108
11320670,2021,7,20,975,1334,2497,2501,2692,3250,3083,1619,760,110
11320670,2021,8,20,965,1329,2502,2486,2690,3253,3094,1615,762,109
11320670,2021,9,20,956,1335,2478,2469,2681,3257,3088,1624,769,109
11320670,2021,10,20,952,1330,2458,2473,2677,3251,3094,1629,769,114
11320670,2021,11,19,944,1319,2455,2487,2671,3237,3111,1632,780,113
11320670,2021,12,18,932,1316,2441,2486,2652,3239,3130,1615,785,114
11320680,2021,1,8,799,1007,2492,2369,2427,2844,2473,1639,601,83
11320680,2021,2,8,793,1017,2476,2352,2429,2850,2487,1632,608,84
11320680,2021,4,6,757,1028,2499,2307,2384,2864,2512,1617,617,82
11320680,2021,5,6,763,1027,2471,2276,2369,2845,2493,1600,609,80
11320680,2021,6,6,754,1025,2486,2254,2369,2833,2500,1603,621,81
11320680,2021,7,6,750,1026,2480,2243,2357,2839,2512,1599,630,78
11320680,2021,8,6,762,1020,2462,2258,2360,2831,2509,1586,630,77
11320680,2021,9,7,766,1010,2433,2283,2360,2850,2510,1590,641,78
11320680,2021,10,7,771,1005,2417,2287,2365,2857,2516,1600,649,77
11320680,2021,11,7,763,1005,2405,2280,2370,2870,2532,1594,654,76
11320680,2021,12,5,767,1002,2413,2318,2385,2871,2536,1583,657,77
11320681,2021,1,7,1195,2028,2554,2318,2976,3402,2830,1190,578,102
11320681,2021,2,7,1185,2000,2540,2321,2941,3397,2848,1186,581,105
11320681,2021,4,3,1173,1969,2519,2286,2893,3358,2862,1172,580,105
11320681,2021,5,3,1159,1966,2514,2269,2883,3378,2875,1169,587,105
11320681,2021,6,3,1161,1949,2514,2276,2870,3373,2882,1164,585,102
11320681,2021,7,3,1153,1941,2500,2267,2852,3375,2886,1159,588,101
11320681,2021,8,2,1154,1941,2477,2251,2852,3377,2886,1156,596,94
11320681,2021,9,2,1135,1939,2475,2243,2841,3376,2879,1153,591,96
11320681,2021,10,2,1139,1943,2446,2249,2837,3367,2881,1149,598,98
11320681,2021,11,3,1136,1946,2427,2242,2829,3364,2888,1152,599,98
11320681,2021,12,3,1126,1927,2410,2236,2811,3360,2887,1139,606,101
11320690,2021,1,13,1529,2222,3857,3364,4218,5412,4621,2599,940,156
11320690,2021,2,13,1522,2189,3837,3318,4203,5404,4627,2605,959,160
11320690,2021,4,6,1505,2184,3821,3274,4168,5368,4673,2598,968,154
11320690,2021,5,6,1498,2180,3814,3297,4150,5356,4702,2608,969,153
11320690,2021,6,6,1495,2159,3835,3288,4143,5319,4724,2628,977,148
11320690,2021,7,5,1478,2150,3860,3263,4142,5312,4740,2636,988,149
11320690,2021,8,5,1475,2136,3891,3259,4141,5295,4756,2645,991,148
11320690,2021,9,5,1474,2145,3890,3286,4152,5296,4772,2643,980,151
11320690,2021,10,4,1469,2135,3894,3288,4135,5285,4774,2646,983,149
11320690,2021,11,4,1454,2137,3886,3271,4110,5300,4777,2651,978,149
11320690,2021,12,4,1446,2139,3873,3264,4105,5286,4777,2646,987,146
