년도,월,행정동코드,총생활인구수,연령대0,연령대10,연령대20,연령대30,연령대40,연령대50,연령대60,연령대70이상
2021,10,11215870,22105793.873,1824036.4207,2372073.9989,3028168.2571,3457615.4662,3788025.6041,3438479.6091,2277286.9917,1920107.5211
2021,10,11230536,27319664.2905,989579.2727,1362356.0921,4781188.2187,4727793.9073,4234775.3162,4362842.452,3365146.9024,3495982.1445999998
2021,10,11230545,25320686.6267,1118541.8799,1688001.3233999999,5157211.491,3104320.1303,3172477.9019,3604063.3386,3257876.7747,4218193.8184
2021,10,11230560,24236512.2648,1537822.2248,1998216.7198,4325329.7965,3496212.5513,3646074.5166,3503636.7366,2766134.3015,2963085.4053
2021,10,11230570,12731389.4339,1150464.9677,1483171.8663,1787456.7952,1634396.7097,2007765.0646,1791421.1427,1384447.3328,1492265.5421
2021,10,11230600,16765236.1815,1536766.9715,1234598.9501,2143839.5877,2966780.8893999998,2857379.0443,2464737.42,1829660.0101,1731473.2792
2021,10,11230610,16680924.6365,1006549.3038,1196221.4532,1888529.372,2697957.6752,2720512.5379,2718778.0646,2161034.0047999998,2291342.1787
2021,10,11230650,25064048.2518,1457444.3898,1465524.5429,3509635.3627,4835858.492,4366187.5426,3882087.4549,3012556.1484,2534754.2768
2021,10,11230660,21010451.8673,1947105.9729,2059477.6432999999,2393930.5209,3371368.6523,3644349.5161,3088234.6651,2238808.0419,2267176.8529
2021,10,11230705,13689044.3316,567132.1673,836225.8016,1922171.4241,1767711.8947,1826995.747,2193083.1330999997,2047663.9185,2528060.2824
2021,10,11230710,14205592.4383,670623.5227,1260645.8595,4873669.823,1799942.1281,1590757.9250999999,1463173.198,1106774.6847,1440005.2681
2021,10,11230720,12669631.2878,493795.5789,946906.4213,3735260.123,1772515.4813,1577728.8591,1588985.9002,1243692.0401,1310746.8954
2021,10,11230730,15007907.0472,927344.5238,1586930.0539,3582414.061,1883606.3416,1978722.9875999999,1937768.5358,1483160.5515,1627960.0093
2021,10,11230740,17895775.4221,691278.3729,1854562.2534,6306340.9099,2077854.665,2018911.2659,1898234.4262,1404188.3844,1644405.1779
2021,10,11230750,11668055.4744,868561.1582,1192640.9005,1483214.4653,1557661.1155,1847639.1724999999,1653468.7566,1286363.8786,1778506.0356
2021,10,11260520,15193413.898,1147560.2793,1187578.3791,1854896.9609,2067634.1611,2386441.8077,2664584.3007,1850166.4769,2034551.5703
2021,10,11260540,12610265.8092,908133.2701,946619.1749,1521576.3355999999,2009145.3254,1992454.3073,1968715.4106,1670153.8821,1593468.1056
2021,10,11260550,9026262.9169,618062.0385,669854.8463,1034010.4788,1476833.7859,1430531.853,1512572.124,1141222.9673,1143174.8294
2021,10,11260565,20230595.0211,1158158.2475,1316787.608,3020257.3711,3218692.8808999998,2915936.6957,3607691.7684,2478976.3702,2514094.1112
2021,10,11260570,14821291.6853,917204.3257,965017.4707,1885551.4625,2290260.5121999998,2261146.1837,2408989.8294,2011665.2652,2081456.6659
2021,10,11260575,14214860.692,797530.1997,1106601.8947,2042230.3329,2116930.1325,2184439.4914,2373952.1234,1758693.5514,1834482.9397
2021,10,11260580,14353017.5043,1108809.4807,1284584.5918,1977836.8792,2317183.0382,2050731.5261,2248508.5238,1735452.1886,1629911.2865
2021,10,11260590,18528266.2976,694628.2033,845571.5408,3490968.3071,3625055.3159,2783861.4242,3035072.773,2154459.3653,1898649.407
2021,10,11260600,12877327.0432,1264261.7679,1149167.1312,1611831.6728,1902091.1494,1772531.5148,1905079.9931,1571166.5816,1701197.2298
2021,10,11260610,18717879.4871,1074816.8312,1138467.8111,2426295.5999,2736422.2396,2655325.565,3285629.1138,2634658.0498,2766264.2763
2021,10,11260620,19234381.3405,1402765.9724,1744368.4705,2546968.035,2823119.1673,3054364.7146,2854789.1768,2412396.346,2395609.4037
2021,10,11260630,13631468.3976,888622.1599,926976.0552,1832447.7754,2127596.1461,2095354.2186999999,2274793.0998,1772425.8641,1713253.0668
2021,10,11260655,26751931.8225,1791681.7896,2162393.2632999998,3216260.0937,3881396.9652,4050593.579,4655647.9499,3701023.4029,3292934.8046
2021,10,11260660,9164955.9272,548365.8545,717445.2666,1208034.6387,1154279.3141,1281622.7882,1632393.633,1345024.5734,1277789.876
2021,10,11260680,26053753.7464,2847839.1012,2470659.5960999997,2826728.6451,3500030.3843,4037717.8933,4128291.9601,3162276.706,3080209.4226
2021,10,11260690,13245112.7928,977265.6823,1308656.5663,1478971.6833,1854651.7468,1914655.1451,2171130.796,1698703.6235,1841077.5279
2021,10,11290525,16149610.0312,993830.8157,1620060.2337,2233574.6207,2395629.6177,2459623.6125,2522419.9976,1837124.7256,2087346.4068
2021,10,11290555,18694777.1754,1028832.9948,1951191.0055,3782642.9223,2930623.6579,2873462.635,2607347.1198,1699378.9783,1821297.8454
2021,10,11290575,18801536.0063,1067379.5099,2244226.6593,4818093.1115,2744898.1441,2623579.2918,2217178.8198,1462534.1722,1623646.2589
2021,10,11290580,9841880.4401,667620.307,1111362.8129,1133784.4316,1274595.0225,1480561.4559,1506677.4485,1269233.1379,1398045.8525
2021,10,11290590,10701739.8166,1175439.257,1322961.6971,1089259.4555,1413280.7077,1777192.5972,1606889.2669,1103901.3687,1212815.4681
2021,10,11290600,18434525.4805,506732.7244,2103145.735,6693947.0956,2450526.0688,1851775.7898,1949941.2462,1338528.2412,1539928.5876
2021,10,11290610,11968086.7829,789586.8201,865603.3664,2127703.7040999997,1862472.3219,1705784.5945,1874190.5741,1341131.7424,1401613.6452
2021,10,11290620,10387292.1932,987679.9454,1172133.9557,1189777.8051,1412666.2134,1811230.8891,1518072.7817,1050231.5727,1245498.9782
2021,10,11290630,14720815.1635,1237244.4802,1334612.1333,1999360.2604,2073041.0125,2283043.0973,2160051.6685,1747006.1007,1886456.4237
2021,10,11290640,11271340.8519,581961.6901,1077491.8405,3069270.5658,1339328.7968,1353559.3262,1418048.8167,1092772.1901,1338907.6091
2021,10,11290650,13765528.2224,932698.7586,1261562.5569,1894139.2652,1796447.2377,2195096.8266,1889246.5088,1746824.7496,2049512.3477
2021,10,11290660,26013043.334,3705338.9495,3925935.9662,2345070.6287,3038595.1261,4951758.0425,3284379.775,2163434.5179,2598530.3529
2021,10,11290685,11647272.6369,854000.2536,1139263.366,1369086.356,1613443.3952,1999475.4988,1813728.3675,1347507.8773,1510767.5078
2021,10,11290705,28603297.0167,2120670.6156,2897294.3057999997,4682851.3795,3927849.6963,4283157.0314,4203908.5462,2973727.2419,3513838.1685
2021,10,11290715,16630705.6148,1740349.6358,2016498.7613,1893170.2323,2243322.704,2656621.7153,2360390.3096,1760532.2108,1959820.0099
2021,10,11290725,18007658.5358,1325048.1562,1580240.993,3058304.5864,2681246.2517,2630195.597,2665428.568,2005415.0374999999,2061779.3151
2021,10,11290760,16208792.3607,1185518.8901,1676037.4173,2038006.5912,2260170.9335,2544719.9904,2532726.7503,2007724.7471,1963887.0129
2021,10,11290770,8518184.1977,490978.8374,663341.9815999999,1178442.9252,1109280.4434,1263710.919,1365444.1023,1153765.9654,1293219.032
2021,10,11290780,4619080.2273,307699.9054,408906.5351,648857.1933,713758.2473,746978.4374,705575.2088,570206.0742,517098.625
2021,10,11290810,20390160.5339,1377923.4377,1616948.0365,3011707.5977,2745052.7028,3135201.2437,3110332.9585,2529096.273,2863898.3166
2021,10,11305534,17572488.1459,1219944.6203,1650676.057,2047726.7319,2244955.7917,2645475.2816,2742291.8869,2169757.7914,2851659.9738
2021,10,11305535,15862170.6067,603791.0607,1098968.8858,2628011.9874,2033176.0066,2172143.6198,2690370.4309,2148024.0687,2487684.5589
2021,10,11305545,26454160.8097,1583551.0823,2249265.6841,3627694.7748,3526716.2248,3986795.3907,4290634.6717,3321148.1587,3868354.8099
2021,10,11305555,20021087.4719,1285793.5782,1797563.9147,2150603.4545,2497355.2657,3146384.8633,3317860.2792,2603153.7029,3222372.4112
2021,10,11305575,17222104.0012,2003143.2016,2312062.8563,1483416.9396,2009998.9328,3293166.0389,2382098.9796,1637925.6046,2100291.4355
2021,10,11305590,13084499.5016,506721.3749,820749.1396,2296426.0783,1923835.8152,2050715.1192,2081303.2423,1552357.9773,1852390.6982
2021,10,11305600,10678311.0268,681509.328,880252.5884,1365669.7371,1280265.7412,1539476.1123,1644425.2453,1413382.0446,1873330.1959
2021,10,11305606,11931474.7768,944239.2884,1069703.5671,1212400.0458,1352742.9673,1858122.6339,1817790.7571999999,1559901.1598,2116574.3731
2021,10,11305610,13872729.9736,806248.0352,1093417.7457,1986755.9337,1741098.389,1906267.7738,2201417.3744,1815083.1244,2322441.6103
2021,10,11305620,14497270.2522,954093.6869,1137856.2347,1757666.4786,1793020.0496,2133400.4872,2357556.3988,1941830.8613,2421846.0336
2021,10,11305630,20281436.4277,847188.8173,1147558.3256,3829154.7632,2971564.199,3082708.0973,3272596.3905,2436683.5561,2693982.2697
2021,10,11305645,13908217.0257,767043.1275,1027075.8387,1886604.0547,1830859.1096,2001153.6118,2214637.5926,1876236.4936,2304607.1571
2021,10,11305660,21502199.9474,1523375.8331,1578592.1256,2752433.554,2787012.1892,3104345.6812,3405626.9351,2796785.7462999998,3554027.9039
2021,10,11320511,16994370.2943,1031581.2723,1533997.4976,2131086.6557,2415259.8109,2703942.0253,2701649.1417,2142539.486,2334314.3976
2021,10,11320512,21263899.9404,1510581.0974,1720721.4609,2908603.4926,3080533.3793,3190747.1938,3358324.0376,2651115.2055,2843274.0448
2021,10,11320513,7969942.1673,621046.0403,673833.7390000001,955220.6491,864472.4236,1246421.083,1362113.0823,998221.6928,1248613.4821
2021,10,11320514,22270950.8653,1538972.4567,2359892.5449,2600896.312,2915876.0719,3463512.8845,3789681.8248,2762394.8395,2839723.899
2021,10,11320515,15109096.3304,1199964.0552,1404510.6141,1941298.7957,2078099.246,2264323.172,2329598.6019,1992383.9732,1898917.8795
2021,10,11320521,13557052.6614,739604.6891,843730.9028,1469869.5699,1511073.482,1805372.8868,2307016.3234,2200494.8622,2679889.9588
2021,10,11320522,15317561.8499,1176482.1214,1122120.5162,1728172.6826,1969733.7774,2224415.0178,2386793.3815,2258427.1983,2451417.1947
2021,10,11320660,12904450.1589,831979.7634,1287129.5829,1694997.6693,1526022.2688,1914943.7859,1920937.44,1782566.6517999999,1945872.993
2021,10,11320670,12894531.3179,905625.7097,1181992.0023,1583546.1379,1818145.5912,1855806.3665,2001134.2027,1698135.9874,1850145.3133
2021,10,11320680,11553463.6622,722828.0788,900059.9219,1683449.9968,1686305.3449,1691954.2725,1770638.8965,1456473.166,1641754.0
2021,10,11320681,10523159.2697,790991.1982,1465938.3259,1147702.4165,1270027.29,1488439.213,1645512.9197,1443194.601,1271353.3359
2021,10,11320690,18141421.9972,1182405.8338,1502256.5489,2210273.6283,2347402.5275,2690131.9839,3149938.6924,2488946.2808,2570066.5078
2021,10,11320700,8246300.8943,475369.9763,627017.2721,929563.9077,937213.5994,1134105.2561,1363303.3187,1185607.6872,1594119.8851
2021,10,11320710,16237325.3084,1374163.7162,1719762.2721,1682379.6865,1840796.7263,2247982.8259,2503370.4396,2356997.0535,2511872.5708
2021,10,11350560,17761872.1235,1192054.0797,1716266.6854,3513761.6122,2267369.5886,2648452.6517,2274007.7816,2002651.7895,2147307.9451
2021,10,11350570,15439957.0586,1302744.1596,1636091.4541,1701727.8183,1810430.6452,2244658.9904,2281355.1802,1936844.9095,2526103.9287
2021,10,11350580,19796587.2115,2025810.0289,1635022.9676,2154778.1016,2810200.6211,3046624.0831,2978111.1336,2483644.9803,2662395.2751
2021,10,11350595,31968531.0459,2232165.3708,2628805.6182,5447799.0894,4492688.6985,4775949.9719,4644148.1652,3930228.7187,3816745.4099
2021,10,11350600,32000402.3138,2398204.7691,4407509.1048,6577645.2369,3986729.4265,4557048.2758,4059720.2509,3003460.3136,3010084.9493
2021,10,11350611,20124233.851,930260.5565,3076147.171,3019925.2564,2086039.7181,2963138.1634,3258834.9611,2397392.3307,2392495.6754
2021,10,11350612,10717962.9742,777956.199,1395920.359,1305359.0702,1312914.4938,1751124.0182,1726446.2243,1235279.3449,1212963.3162
2021,10,11350619,16072259.975,1329852.9551,4111148.0113,1557572.0601,1182436.8692,3045396.6654,2413740.3549,1174371.6885,1257741.3979
2021,10,11350621,19999915.8614,1588839.5293,5057319.6342,1860083.9567,1542795.5162,3931948.5262,2875066.1338,1532868.1759,1610994.4465
2021,10,11350624,12360884.7545,937834.9606,1784245.6321,1291279.1845,1124524.369,1942244.4826,1898841.1792,1408581.1407,1973333.788
2021,10,11350625,24785354.0473,2027726.1865,3071526.305,2741253.2186,2944542.7222,4047933.4231,3765734.4673,2756009.1869,3430628.5392
2021,10,11350630,29090069.5276,2429549.4465,2881116.0263,3297552.4452,3679684.8039,4129214.1308999998,4694160.5484,3975135.1222,4003657.0467
2021,10,11350640,21706275.7482,1167541.0770999999,2310502.0022,3428839.5734,2741117.4077,3128108.3416999998,3640863.8288,2685705.082,2603598.4797
2021,10,11350665,15958376.7747,952105.3255,1424841.6765,1692003.1857,1710681.4207,2277663.6949,2682969.4104999998,2417842.27,2800269.7671
2021,10,11350670,14006634.4995,848955.0753,1408368.1405,1671849.4543,1553184.7289,1965436.9067,2372765.9051,1914576.9686,2271497.3716
2021,10,11350695,35687848.0104,2844676.2919,3925304.6711,4710485.2543,4949852.2275,5479683.1224,5611388.0742,3923625.8078,4242832.6053
2021,10,11350700,13154422.9224,1768288.2927,1438258.649,1328987.2666,2209346.842,2004227.605,1716854.0799,1349461.3229,1338998.8771
2021,10,11350710,14203009.7221,1288439.2954,1852969.2707,1591029.6988,1849002.9063,2142286.0548,2112861.4899999998,1720843.165,1645577.8297
2021,10,11350720,9344014.0617,675338.5803,1000816.6514,1361193.8085,1357012.6119,1397583.9808,1471186.42,1066696.4875,1014185.5098
2021,10,11380510,25626650.4496,1549158.6428,1744806.0143,3370019.6718,4286123.504,3997625.7886,4087122.9425,3139002.1764,3452791.6932
2021,10,11380520,23273763.3612,1649871.7608999999,1707633.5593,2896108.5767,3219527.6566,3357433.4898,3709359.8291,2998204.7201,3735623.7722
2021,10,11380530,17060642.0294,901391.6423,1400676.8792,2347894.0779,2412379.6744,2486980.6959,2720419.4742,2286495.4986,2504404.0388
2021,10,11380551,18033892.4832,919419.079,1595563.4145,2912201.7410999998,2538576.0857,2588350.4586,2866027.2564,2231761.8447,2381992.5978
2021,10,11380552,16309271.794400001,1207287.2974,1916331.0504,2208970.2056,2176325.0869,2684428.9197,2319820.9862,1767391.0412,2028717.2486
2021,10,11380560,19018511.4473,1473305.0016,2317202.3829,2239535.3999,2505446.9205,2862394.3876,2846270.5106,2143837.8514,2630518.9733
2021,10,11380570,25728958.152400002,1493824.6343,1899621.0149,3715143.4791,4380790.715,3909544.1834,3998198.8379,3152174.3433,3179660.9941
2021,10,11380580,19921442.0244,1300271.0217,2097339.6769,2429074.4984999998,3624002.8207,3422623.1855,2757089.0054,1994611.4272,2296430.3628
2021,10,11380590,11444465.5338,1454403.9975,1089219.2746,985192.9438,2058146.0811,2196740.117,1396421.3181,1080108.9856,1184232.8422
2021,10,11380600,17582936.1336,928663.0944,1387920.593,2208948.0777,2830217.5385,2978529.3887,2631947.8681,2116144.4672,2500565.1036
2021,10,11380625,31119768.163,2633592.9818,2734967.3869,3956494.1957,4662282.1304,5049788.239,4627925.0062,3451017.2963,4003700.8789
2021,10,11380631,18332659.6505,1446736.023,1673826.26,2317749.3673,2797915.4315,2895196.017,2709114.691,2132745.6825,2359376.1791
2021,10,11380632,10766769.7078,752512.4217,1157873.1498,1294558.6895,1496806.6304,1647651.1451,1609718.9585,1368726.2928,1438922.5006
2021,10,11380640,9438686.5905,604439.1232,777834.537,1249815.7755,1402646.5858,1407583.6499,1480758.8744,1220574.8798,1295033.229
2021,10,11380650,8459715.9034,382154.5194,594077.7085,1179574.9421,1513738.5352,1387399.9686,1434353.4688,1002437.1005,965979.5986
2021,10,11380690,46549791.1941,4764728.4779,6601178.5068,4981668.8513,5910290.8577,8156590.9506,6413243.8671,4753661.3499,4968428.3082
2021,10,11410520,11571878.0347,863728.0242,1151895.8056,1429165.4641,1611345.2020999999,1950105.7397999999,1819500.9295,1232115.7696,1514021.0861
2021,10,11410555,27360384.3599,2132929.3804,1742311.6668,4012423.6003,5599939.855,5374036.7685,4065832.5404,2399936.6603,2032973.9153
2021,10,11410565,28420131.0145,1170792.8003,2370110.765,4685564.0951,5562146.1174,5323944.4981,4303790.0284,2520057.1893,2483725.5292
2021,10,11410585,37520555.9128,1025419.7234,2513266.0831,14212200.8891,6649918.1581,4362031.6907,3945148.5475,2428340.6568,2384230.1656
2021,10,11410615,28135878.9388,1323535.7776,2110498.2783,6475490.7069,4929755.7387,4362001.6186,3777255.4382,2465945.0003,2691396.322
2021,10,11410620,18219965.6057,1257431.5288,1803842.1587,2302003.5722,2398183.8499,2742110.5814,2887715.3936,2259733.3234,2568945.1561
2021,10,11410640,11704889.7896,741143.1013,1082847.2449,1379562.8337,1452623.316,1666908.2977,1956199.119,1508901.1235,1916704.7216
2021,10,11410655,7021030.1581999995,520493.5757,644723.9923,805925.5373,966604.7604,1089648.4958,1128997.3971,909825.0144,954811.3568
2021,10,11410660,10437973.1707,690784.727,972117.8593,1230715.9055,1428291.6699,1510565.3676,1721890.9936,1345036.6601,1538569.9874
2021,10,11410685,19079391.7428,1166419.116,1950224.9693,2777578.7343,2639172.2627,2887501.1292,2930481.2747,2229343.7676,2498670.5229
2021,10,11410690,10872994.0036,1862655.2445,1052418.224,1005978.1894,1581703.1564,1952209.5369,1364662.3617,972424.9831,1080942.2723
2021,10,11410700,18012658.2276,1222188.588,1781069.565,3165114.3012,2832018.2632999998,2927862.1712,2546416.671,1707931.734,1830057.0
2021,10,11410710,10760719.9539,1113229.7449,1316342.1717,1041922.7944,1419900.8287,1964705.8521999998,1558611.1116,1099578.5472,1246428.925
2021,10,11410720,23748236.4109,1481278.6532,2165329.3669,3405697.3194999998,3609681.1785,3712374.0642,3480462.2629,2730976.6051,3162436.9453
2021,10,11440555,18923193.0473,2113886.3163,1357267.4096,2392714.4297,3810451.1636,3422437.801,2634631.4186,1753643.4994,1438160.9947
2021,10,11440565,28578250.9997,1814543.9518,1941508.1955,4305949.1433,5674674.9193,4940732.7249,4445123.1308,2837562.258,2618156.6494
2021,10,11440585,12607438.6511,935717.5852,900697.9111,1601204.2092,2352657.0659,2134111.8109999998,1913888.4557999999,1410531.5904,1358630.0295
2021,10,11440590,22818586.9955,2194199.7154,1769186.8581,2494822.6941,4192129.4546,4549712.0581,3282670.549,2160084.4818,2175781.1756
2021,10,11440600,15913091.0476,612755.7729,1443184.8849,4527454.5437,2624861.1016,2383681.287,1875155.9144,1232910.6038,1213086.982
2021,10,11440610,8688443.4784,637701.2259,1044835.4822,1330876.1662,1521664.7826,1662395.3653,1101632.7342,687292.0825,702045.6058
2021,10,11440630,13097644.5188,954160.7134,1234524.9374,2031725.1906,2190483.5094,2306324.5834999997,1856692.3691,1192788.7155,1330944.4798
2021,10,11440655,19579983.1183,1108398.1688,1645895.6535,4829884.2836,3565409.5614,2995744.6007,2303329.1371,1521879.481,1609442.2537
2021,10,11440660,47042072.274399996,1055160.0662,3401015.6603,15047558.4274,10319316.1892,7051821.3794,4644380.4764,2729035.592,2793784.5044
2021,10,11440680,16796800.4431,657583.1227,755880.9153999999,3819862.2982,4047462.1072,2745001.1787,2055777.7244,1422097.9056,1293135.2005
2021,10,11440690,15008158.1934,737405.5499,1011194.9665,2717717.2798,3295606.5371,2531487.7332,1852674.2462,1287327.7662,1574744.119
2021,10,11440700,13516091.3658,868054.5523,1115488.3565,2061168.9161999999,2436464.0672,2437563.5895,1910959.2534,1247292.1728,1439100.4752
2021,10,11440710,14239954.9698,546244.6661,914802.8643,3540670.1693,3117748.2997,2326220.6308999998,1522616.0793,1070416.5682,1201235.6751
2021,10,11440720,15928780.7303,890151.741,1332486.615,2646516.1195,3100819.1307,3085867.9495,2078052.2460999999,1350963.6463,1443923.3129
2021,10,11440730,26276147.5254,1664866.4859,2299520.6315,3949540.7991,4558732.2252,4613646.2741,3738175.3804,2528338.0921,2923327.6117
2021,10,11440740,34723653.1026,2388134.0587,3245778.8662,5270793.968,6872767.3975,7274424.5391,4617211.8642,2736259.7416,2318282.649
2021,10,11470510,33841067.9039,2781473.5685,5775137.0718,3889806.4462,4413154.1836,6840091.645,4853881.5731,2885003.7802999998,2402519.6329
2021,10,11470520,16906305.822,1186870.9551,1607279.677,2476487.9125,3107881.4393,2591695.0348,2475342.3875,1829339.6869,1631408.7336
2021,10,11470530,13157171.3439,1023410.0196,1164393.4217,1725633.6698,2316976.5572,2026383.2163,1957735.5727,1509548.0004,1433090.8839
2021,10,11470540,14009613.4266,1220108.0396,2359076.0248,1725571.3506,1681304.7984,2327071.6212999998,2177652.3201,1300637.8627,1218191.381
2021,10,11470550,29165640.612999998,2941322.8839,6574522.9039,2533139.2243,2731431.4224,5637183.3403,3947691.9897,2533274.5699,2267074.2305
2021,10,11470560,11670251.5571,755081.9169,787527.6361,1286855.7513,1794314.7719,1806718.6153,1851174.3588,1695148.0873,1693430.3313
2021,10,11470570,11476727.8534,1033258.7162,1041508.6288,1355578.957,1819066.1096,1776561.0931,1605218.1724,1463276.9048,1382259.2956
2021,10,11470580,10503784.5205,747098.3061,871480.9106,1225219.1041,1470817.5822,1607309.1375,1773000.6569,1497798.9084,1311059.918
2021,10,11470590,8708425.4889,1005525.803,841145.4239,888466.3335,1223944.3234,1439986.6947,1189089.3047,1103928.9897,1016338.6098
2021,10,11470600,6133702.034,607267.7635,713883.4674,716601.6135,861622.1279,942264.7385,913920.6394,741440.1410000001,636701.5665
2021,10,11470610,3689072.4641,220431.3231,352888.8781,410461.6983,609278.061,593872.274,593882.9006,479539.2151,428718.1273
2021,10,11470611,10795781.8976,913956.0301,928194.815,1130967.4197,1431891.6669,1724454.2614,1696578.9901,1470708.0752,1499030.628
2021,10,11470620,14783117.0344,1264205.1757,2387512.3386999997,1563897.3585,1708705.9685,2804911.7998,2272731.1009,1473203.8821,1307949.4533
2021,10,11470630,9357529.2017,706119.7123,1644260.9284,989758.7683,1034086.7639,1697385.2783,1456233.5569,939371.7208,890312.4885999999
2021,10,11470640,30126692.2079,2951228.2532,3780478.3331,3148695.6879,4047777.3113,4930195.2803,4462447.5533,3439505.0765,3366364.6146
2021,10,11470650,24839455.6089,2082003.7152,2478118.5804,3407860.7247,3753606.1146,4085158.1933,3619154.6575,2646925.6815,2766627.9732
2021,10,11470670,15741171.8618,1524499.684,2858656.2199,1434865.9176,1784553.5111,3014021.5346,2311972.1726,1482630.1924,1329972.6823
2021,10,11470680,15879724.3871,1434567.1135,2348738.4317,1529198.6359,1685762.0638,2774693.9638,2335812.0024,1774435.4978,1996516.6342
2021,10,11500510,23999481.9298,2076526.8784,2275554.7956,2869234.5211,4882515.7673,4554379.5684,3127063.8598,2345388.2599,1868818.2559
2021,10,11500520,17141876.3765,1039940.472,1084778.9068,2999089.1244,4109413.4534,2649855.1508,2148005.0353,1554528.0406,1556266.1541
2021,10,11500530,12237203.8318,1037277.747,1289503.0273,1599841.5826,2126746.9888999998,1819374.0626,1684651.6147,1385290.4388,1294518.3719
2021,10,11500535,32213839.6023,1845189.5178,2846998.2208,4666334.8106,5524744.6007,5052973.7401,4465368.5028,3631349.4872,4180880.6886
2021,10,11500540,33679282.6418,2164962.4905,1802501.7396,5544779.9815,6635955.7692,5216303.8175,4491428.627,3913732.9703,3909617.2662
2021,10,11500550,9603929.7506,853111.363,817759.4075,1228159.4345,1550448.9695,1664719.1345,1300364.3441,1063621.1328,1125745.9909
2021,10,11500560,14984597.0305,1187473.4849,1477194.3022,1904773.4389,2299552.7645,2300647.8315,2027071.8979,1931330.9949999999,1856552.2836
2021,10,11500570,13213027.7077,1227030.3389,1098442.4758,1596951.3361,2025210.1121999999,2166092.9709,1803954.6805,1577295.9551,1718049.8634
2021,10,11500590,21831698.2831,1902008.5599,1635662.1033,3377139.9332,4030166.4452,3489384.1435,2613560.3538,2410643.37,2373133.3491
2021,10,11500591,15000285.5422,869354.5378,967928.4777,2482416.1055,2747150.3771,2373522.8425,2144516.2403,1826817.6149,1588579.3138
2021,10,11500593,20473246.2473,1340933.2917,1400392.016,3125232.2125,3711806.4231,3326063.8673,2815682.1186,2332889.7046,2420246.6297
2021,10,11500603,36400445.0024,1837907.972,2096946.3189,6790252.8881,8860105.7638,6694077.682,4795492.3353,3100254.3945,2225407.6254
2021,10,11500604,11200835.598,440945.1958,542241.2229,1234410.342,2021296.2752999999,1484302.6807,1659522.4327,1766545.8338,2051571.5872
2021,10,11500605,8192256.2952,345723.9787,330129.9191,923258.8612,1837868.6205,1296562.1214,1214223.6774,1061559.4126,1182929.6645
2021,10,11500611,25973795.0789,3005688.9096,3882844.4033,3032398.6102,3365323.877,4562481.1311,3498487.239,2327868.0586,2298702.8173
2021,10,11500615,23976430.7163,2181260.8339,2984786.9206,3188294.5625,3538138.9455,4344899.9216,3093894.6981,2435276.8752,2209878.0027
2021,10,11500620,26121436.5177,3095279.6606,1765080.2274,3517361.816,4904769.7546,4509908.041,3531715.4878,2529696.8788,2267624.7052
2021,10,11500630,24155208.3915,2750543.5463,2315036.5278,2538755.9112,4127225.9742,4031793.2164,3335307.6806,2702643.3862,2353902.1917
2021,10,11500640,18029183.7653,995470.6543,1104838.1625,2438611.4405,3208187.7067,2767683.2801,2931743.0851,2260702.7018,2321946.7859
2021,10,11500641,12788259.4425,971491.4146,997780.5618,1234186.6858,2214930.9421,2015272.1304,1869658.2298,1648672.7275,1836266.7923
2021,10,11530510,24796506.0515,2525090.0013,2252722.2692,3041899.4714,4635452.981,4595110.4581,3335294.2128,2434557.2989,1976379.2661
2021,10,11530520,12586967.6175,1636749.9481,1418513.458,1357159.9701,2088107.5134,2127260.2146,1648259.4134,1337876.2689,973040.8277
2021,10,11530530,24390527.9798,935642.3412,1187054.3074,3026376.5015,4132718.1754,4533164.2149,4537565.9214,3233356.0847,2804650.4119
2021,10,11530540,28281816.2715,875232.2972,929543.4205,5489112.8501,7064801.7794,5958749.6496,3905480.1788,2292247.5562,1766648.5925
2021,10,11530550,13125515.3988,660060.8162,719249.1519,1437549.4426,2216678.0136,2265274.3572,2375504.6016,1767508.8173,1683690.1689
2021,10,11530560,23007699.027,1141211.0458,1071473.4036,3825177.1283,4836867.2471,3924897.2002,3606703.0089000002,2492130.0198,2109239.9548
2021,10,11530595,8472298.4544,118885.0736,196518.5278,1544308.0944,1854057.4309,1505729.8729,1565587.682,966338.372,720873.3889
2021,10,11530720,15966258.5288,1270192.8586,1675495.8804,2145714.5248,2070205.1554,2516843.8137,2585941.61,1955573.0408,1746291.6457
2021,10,11530730,13149034.7035,1325808.0923,1396089.9325,1491230.8618,1617697.5781999999,2111491.033,1953070.4812999999,1589752.1472,1663894.5589
2021,10,11530740,22188883.1363,1623677.3681,1817891.8577999999,2608680.8614,3323677.367,3422145.2288,3492960.2602,2874625.4255,3025224.8039
2021,10,11530750,17555620.4851,1561902.5382,1431760.5363,2053089.7011,2614050.0332,2723504.3362,2515807.5175,2342530.3271,2312975.3916
2021,10,11530760,12159199.2178,1138921.9108,1034767.7318,1344948.3703,1704270.841,1830872.3814,1733539.4065,1694322.3148,1677556.2521
2021,10,11530770,11219999.7685,659976.0628,830317.3049,1800724.0812,2009311.7055,1622450.258,1618437.731,1284106.6863,1394675.9606
2021,10,11530780,38881578.0113,4771679.2453,3701424.1071,4120020.7251,6361863.5025,6416672.4273,5025420.5974,3982970.2145,4501527.1939
2021,10,11530790,17378836.1054,1329070.4979,2079700.937,2000702.0391,2503826.1804,2865422.0253,2603655.6277,2085598.5167,1910860.2542
